feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature
CL(73:9) | CL(73:9)-H | 1459.9650	CL(73:9)	CL(73:9)-H	CL	1459.964955	10	10	1	1	0.9184881488618155	TRUE	TRUE	TRUE	TRUE
CL(74:0) | CL(74:0)-2H | 745.5571	CL(74:0)	CL(74:0)-2H	CL	745.557089	12	12	1	1	0.013113448005244395	TRUE	TRUE	FALSE	FALSE
CL(74:1)-2H | CL(74:1)-2H | 744.5493	CL(74:1)-2H	CL(74:1)-2H	CL	744.5492640299999	9	9	1	1	0.2782314584488806	TRUE	TRUE	TRUE	TRUE
CL(74:1)-H | CL(74:1)-H | 1490.1058	CL(74:1)-H	CL(74:1)-H	CL	1490.105805	9	9	1	1	0.13082492325892237	TRUE	TRUE	TRUE	TRUE
CL(74:12) | CL(74:12)-H | 1467.9337	CL(74:12)	CL(74:12)-H	CL	1467.933655	10	10	1	1	36.22437822742587	TRUE	TRUE	TRUE	TRUE
CL(74:2) | CL(74:2)-2H | 743.5414	CL(74:2)	CL(74:2)-2H	CL	743.541439	12	12	1	1	0.017531504518936904	TRUE	TRUE	TRUE	TRUE
CL(74:2) | CL(74:2)-H | 1488.0902	CL(74:2)	CL(74:2)-H	CL	1488.090155	22	22	1	1	19.735432086553832	TRUE	TRUE	TRUE	TRUE
CL(74:2)-2H | CL(74:2)-2H | 743.5414	CL(74:2)-2H	CL(74:2)-2H	CL	743.5414390299999	9	9	1	1	0.04265361626820178	TRUE	TRUE	TRUE	TRUE
CL(74:3) | CL(74:3)-H | 1486.0745	CL(74:3)	CL(74:3)-H	CL	1486.074505	10	10	1	1	0.06770958279381006	TRUE	TRUE	TRUE	TRUE
CL(74:3)-H | CL(74:3)-H | 1486.0745	CL(74:3)-H	CL(74:3)-H	CL	1486.074505	9	9	1	1	0.026606149933694347	TRUE	TRUE	TRUE	TRUE
CL(74:4) | CL(74:4)-H | 1484.0589	CL(74:4)	CL(74:4)-H	CL	1484.058855	10	10	1	1	0.053676377853169026	TRUE	TRUE	TRUE	TRUE
CL(74:5)-2H | CL(74:5)-2H | 740.5180	CL(74:5)-2H	CL(74:5)-2H	CL	740.5179640299999	9	9	1	1	0.014808097256397972	TRUE	TRUE	TRUE	TRUE
CL(74:6) | CL(74:6)+Na | 1504.0241	CL(74:6)	CL(74:6)+Na	CL	1504.024052	10	10	1	1	4.615532702942366	TRUE	TRUE	TRUE	TRUE
CL(74:7) | CL(74:7)+H | 1480.0265	CL(74:7)	CL(74:7)+H	CL	1480.026457	10	10	1	1	0.19622297133149574	TRUE	TRUE	TRUE	TRUE
CL(74:7)-2H | CL(74:7)-2H | 738.5023	CL(74:7)-2H	CL(74:7)-2H	CL	738.5023140299999	9	9	1	1	0.19060202931562692	TRUE	TRUE	TRUE	TRUE
CL(74:8) | CL(74:8)-H | 1475.9963	CL(74:8)	CL(74:8)-H	CL	1475.996255	10	10	1	1	30.352695478323508	TRUE	TRUE	TRUE	TRUE
CL(74:9)-2H | CL(74:9)-2H | 736.4867	CL(74:9)-2H	CL(74:9)-2H	CL	736.4866640299999	9	9	1	1	0.6319700897838153	TRUE	TRUE	TRUE	TRUE
CL(75:2) | CL(75:2)-H | 1502.1058	CL(75:2)	CL(75:2)-H	CL	1502.105805	34	34	1	1	0.07494355419528843	TRUE	TRUE	TRUE	TRUE
CL(75:2)-H | CL(75:2)-H | 1502.1058	CL(75:2)-H	CL(75:2)-H	CL	1502.105805	9	9	1	1	0.19403822144238755	TRUE	TRUE	TRUE	TRUE
CL(75:3) | CL(75:3)-H | 1500.0902	CL(75:3)	CL(75:3)-H	CL	1500.090155	10	10	1	1	0.02703834575520283	TRUE	TRUE	TRUE	TRUE
CL(75:3)-H | CL(75:3)-H | 1500.0902	CL(75:3)-H	CL(75:3)-H	CL	1500.090155	9	9	1	1	0.049008960263656365	TRUE	TRUE	TRUE	TRUE
CL(75:4) | CL(75:4)-H | 1498.0745	CL(75:4)	CL(75:4)-H	CL	1498.074505	22	22	1	1	18.511577175281076	TRUE	TRUE	TRUE	TRUE
CL(75:5) | CL(75:5)-H | 1496.0589	CL(75:5)	CL(75:5)-H	CL	1496.058855	22	22	1	1	2.607692458670016	TRUE	TRUE	TRUE	TRUE
CL(75:5)-H | CL(75:5)-H | 1496.0589	CL(75:5)-H	CL(75:5)-H	CL	1496.058855	9	9	1	1	0.01315686696270155	TRUE	TRUE	FALSE	FALSE
CL(75:6) | CL(75:6)-H | 1494.0432	CL(75:6)	CL(75:6)-H	CL	1494.043205	34	34	1	1	0.9600095022040153	TRUE	TRUE	TRUE	TRUE
CL(75:6)-H | CL(75:6)-H | 1494.0432	CL(75:6)-H	CL(75:6)-H	CL	1494.043205	9	9	1	1	0.05263245100083082	TRUE	TRUE	TRUE	TRUE
CL(76:10) | CL(76:10)-H | 1499.9963	CL(76:10)	CL(76:10)-H	CL	1499.996255	10	10	1	1	0.0661801539401023	TRUE	TRUE	TRUE	TRUE
CL(76:12) | CL(76:12)-H | 1495.9650	CL(76:12)	CL(76:12)-H	CL	1495.964955	10	10	1	1	0.12176510663361952	TRUE	TRUE	TRUE	TRUE
CL(76:4) | CL(76:4)-H | 1512.0902	CL(76:4)	CL(76:4)-H	CL	1512.090155	22	22	1	1	0.4741110273369534	TRUE	TRUE	TRUE	TRUE
CL(76:4)-H | CL(76:4)-H | 1512.0902	CL(76:4)-H	CL(76:4)-H	CL	1512.090155	9	9	1	1	0.06870291150164043	TRUE	TRUE	TRUE	TRUE
CL(76:6) | CL(76:6)-H | 1508.0589	CL(76:6)	CL(76:6)-H	CL	1508.058855	10	10	1	1	0.1345137250097162	TRUE	TRUE	TRUE	TRUE
CL(76:7)-2H | CL(76:7)-2H | 752.5180	CL(76:7)-2H	CL(76:7)-2H	CL	752.5179640299999	9	9	1	1	0.30491079258159093	TRUE	TRUE	TRUE	TRUE
CL(76:9) | CL(76:9)-H | 1502.0119	CL(76:9)	CL(76:9)-H	CL	1502.011905	22	22	1	1	0.29658286600687067	TRUE	TRUE	TRUE	TRUE
CL(77:1) | CL(77:1)-H | 1532.1528	CL(77:1)	CL(77:1)-H	CL	1532.152755	34	34	1	1	0.028707700130314758	TRUE	TRUE	TRUE	TRUE
CL(77:2) | CL(77:2)-2H | 764.5649	CL(77:2)	CL(77:2)-2H	CL	764.564914	12	12	1	1	0.22977198116696335	TRUE	TRUE	TRUE	TRUE
CL(77:2) | CL(77:2)-H | 1530.1371	CL(77:2)	CL(77:2)-H	CL	1530.137105	22	22	1	1	0.32564799436300146	TRUE	TRUE	TRUE	TRUE
CL(77:3) | CL(77:3)-H | 1528.1215	CL(77:3)	CL(77:3)-H	CL	1528.121455	24	24	1	1	0.024357695791168116	TRUE	TRUE	TRUE	TRUE
CL(77:3)-H | CL(77:3)-H | 1528.1215	CL(77:3)-H	CL(77:3)-H	CL	1528.1214545300002	9	9	1	1	0.013791535129839159	TRUE	TRUE	TRUE	TRUE
CL(77:4) | CL(77:4)-H | 1526.1058	CL(77:4)	CL(77:4)-H	CL	1526.105805	22	22	1	1	0.09385280457566657	TRUE	TRUE	TRUE	TRUE
CL(77:5) | CL(77:5)-H | 1524.0902	CL(77:5)	CL(77:5)-H	CL	1524.090155	22	22	1	1	0.044183765315866236	TRUE	TRUE	TRUE	TRUE
CL(77:6) | CL(77:6)-H | 1522.0745	CL(77:6)	CL(77:6)-H	CL	1522.074505	24	24	1	1	0.4911682727206504	TRUE	TRUE	TRUE	TRUE
CL(77:6)-H | CL(77:6)-H | 1522.0745	CL(77:6)-H	CL(77:6)-H	CL	1522.074505	9	9	1	1	0.0171757893837939	TRUE	TRUE	TRUE	TRUE
CL(77:7)-H | CL(77:7)-H | 1520.0589	CL(77:7)-H	CL(77:7)-H	CL	1520.058855	9	9	1	1	0.17020245344684928	TRUE	TRUE	TRUE	TRUE
CL(78:0)-2H | CL(78:0)-2H | 773.5884	CL(78:0)-2H	CL(78:0)-2H	CL	773.5883890299999	9	9	1	1	2.2524411453652995	TRUE	TRUE	TRUE	TRUE
CL(78:10) | CL(78:10)-H | 1528.0276	CL(78:10)	CL(78:10)-H	CL	1528.027555	10	10	1	1	0.6906655948219846	TRUE	TRUE	TRUE	TRUE
CL(78:12) | CL(78:12)-H | 1523.9963	CL(78:12)	CL(78:12)-H	CL	1523.996255	10	10	1	1	1.0358333450846868	TRUE	TRUE	TRUE	TRUE
CL(78:2) | CL(78:2)-2H | 771.5727	CL(78:2)	CL(78:2)-2H	CL	771.572739	12	12	1	1	0.029567837872785885	TRUE	TRUE	TRUE	TRUE
CL(78:2)-2H | CL(78:2)-2H | 771.5727	CL(78:2)-2H	CL(78:2)-2H	CL	771.5727390299999	9	9	1	1	0.006089661991575806	TRUE	TRUE	FALSE	FALSE
CL(78:3)-2H | CL(78:3)-2H | 770.5649	CL(78:3)-2H	CL(78:3)-2H	CL	770.5649140299998	9	9	1	1	0.02814038193752306	TRUE	TRUE	TRUE	TRUE
CL(78:4) | CL(78:4)-2H | 769.5571	CL(78:4)	CL(78:4)-2H	CL	769.557089	12	12	1	1	0.07565356402638566	TRUE	TRUE	TRUE	TRUE
CL(78:5)-2H | CL(78:5)-2H | 768.5493	CL(78:5)-2H	CL(78:5)-2H	CL	768.5492640299999	9	9	1	1	0.4324509733695004	TRUE	TRUE	TRUE	TRUE
CL(78:6) | CL(78:6)-H | 1536.0902	CL(78:6)	CL(78:6)-H	CL	1536.090155	34	34	1	1	0.11779043440535214	TRUE	TRUE	TRUE	TRUE
CL(78:6)-2H | CL(78:6)-2H | 767.5414	CL(78:6)-2H	CL(78:6)-2H	CL	767.5414390299999	9	9	1	1	0.018845964545775806	TRUE	TRUE	TRUE	TRUE
CL(78:6)-H | CL(78:6)-H | 1536.0902	CL(78:6)-H	CL(78:6)-H	CL	1536.090155	9	9	1	1	0.018739271919768482	TRUE	TRUE	TRUE	TRUE
CL(78:7) | CL(78:7)-H | 1534.0745	CL(78:7)	CL(78:7)-H	CL	1534.074505	10	10	1	1	0.04733528140358381	TRUE	TRUE	TRUE	TRUE
CL(78:7)-2H | CL(78:7)-2H | 766.5336	CL(78:7)-2H	CL(78:7)-2H	CL	766.5336140299999	9	9	1	1	5.173203797767944	TRUE	TRUE	TRUE	TRUE
CL(78:7)-H | CL(78:7)-H | 1534.0745	CL(78:7)-H	CL(78:7)-H	CL	1534.074505	9	9	1	1	0.017155553975029478	TRUE	TRUE	TRUE	TRUE
CL(78:9) | CL(78:9)+H | 1532.0578	CL(78:9)	CL(78:9)+H	CL	1532.057757	10	10	1	1	0.09708072367304388	TRUE	TRUE	TRUE	TRUE
CL(79:10) | CL(79:10)-H | 1542.0432	CL(79:10)	CL(79:10)-H	CL	1542.043205	10	10	1	1	0.19659224146449406	TRUE	TRUE	TRUE	TRUE
CL(79:2) | CL(79:2)-H | 1558.1684	CL(79:2)	CL(79:2)-H	CL	1558.168405	24	24	1	1	0.6399132368051188	TRUE	TRUE	TRUE	TRUE
CL(79:3)-H | CL(79:3)-H | 1556.1528	CL(79:3)-H	CL(79:3)-H	CL	1556.152755	9	9	1	1	0.025560339430974872	TRUE	TRUE	TRUE	TRUE
CL(79:4) | CL(79:4)-H | 1554.1371	CL(79:4)	CL(79:4)-H	CL	1554.137105	10	10	1	1	0.039753801047604106	TRUE	TRUE	TRUE	TRUE
CL(79:4)-H | CL(79:4)-H | 1554.1371	CL(79:4)-H	CL(79:4)-H	CL	1554.137105	9	9	1	1	0.009985893540533423	TRUE	TRUE	FALSE	FALSE
CL(79:5) | CL(79:5)-H | 1552.1215	CL(79:5)	CL(79:5)-H	CL	1552.121455	24	24	1	1	0.34798055570209857	TRUE	TRUE	TRUE	TRUE
CL(79:5)-H | CL(79:5)-H | 1552.1215	CL(79:5)-H	CL(79:5)-H	CL	1552.1214545300002	9	9	1	1	0.9436501174973356	TRUE	TRUE	TRUE	TRUE
CL(79:6) | CL(79:6)-2H | 774.5493	CL(79:6)	CL(79:6)-2H	CL	774.549264	12	12	1	1	0.1680723423343391	TRUE	TRUE	TRUE	TRUE
CL(79:6) | CL(79:6)-H | 1550.1058	CL(79:6)	CL(79:6)-H	CL	1550.105805	10	10	1	1	0.0751740197148831	TRUE	TRUE	TRUE	TRUE
CL(79:7) | CL(79:7)-H | 1548.0902	CL(79:7)	CL(79:7)-H	CL	1548.090155	12	12	1	1	0.09403512784803035	TRUE	TRUE	TRUE	TRUE
CL(79:9)-H | CL(79:9)-H | 1544.0589	CL(79:9)-H	CL(79:9)-H	CL	1544.058855	9	9	1	1	0.024638597775385743	TRUE	TRUE	TRUE	TRUE
CL(80:10) | CL(80:10)+H | 1558.0734	CL(80:10)	CL(80:10)+H	CL	1558.073407	10	10	1	1	0.967504235222965	TRUE	TRUE	TRUE	TRUE
CL(80:10) | CL(80:10)-H | 1556.0589	CL(80:10)	CL(80:10)-H	CL	1556.058855	12	12	1	1	0.09062461061170456	TRUE	TRUE	TRUE	TRUE
CL(80:10)-H | CL(80:10)-H | 1556.0589	CL(80:10)-H	CL(80:10)-H	CL	1556.058855	9	9	1	1	0.1378109399521994	TRUE	TRUE	TRUE	TRUE
CL(80:15) | CL(80:15)-H | 1545.9806	CL(80:15)	CL(80:15)-H	CL	1545.980605	10	10	1	1	32.52837124712988	TRUE	TRUE	TRUE	TRUE
CL(80:5) | CL(80:5)-H | 1566.1371	CL(80:5)	CL(80:5)-H	CL	1566.137105	10	10	1	1	0.0290253158656351	TRUE	TRUE	TRUE	TRUE
CL(80:5)-2H | CL(80:5)-2H | 782.5649	CL(80:5)-2H	CL(80:5)-2H	CL	782.5649140299998	9	9	1	1	0.03401908974260335	TRUE	TRUE	TRUE	TRUE
CL(80:6) | CL(80:6)-2H | 781.5571	CL(80:6)	CL(80:6)-2H	CL	781.557089	24	24	1	1	0.011369095728462557	TRUE	TRUE	FALSE	FALSE
CL(80:6) | CL(80:6)-H | 1564.1215	CL(80:6)	CL(80:6)-H	CL	1564.121455	10	10	1	1	0.025471587562285455	TRUE	TRUE	TRUE	TRUE
CL(80:7) | CL(80:7)-H | 1562.1058	CL(80:7)	CL(80:7)-H	CL	1562.105805	22	22	1	1	0.19595435092905578	TRUE	TRUE	TRUE	TRUE
CL(80:7)-2H | CL(80:7)-2H | 780.5493	CL(80:7)-2H	CL(80:7)-2H	CL	780.5492640299999	9	9	1	1	1.1486754521048985	TRUE	TRUE	TRUE	TRUE
CL(80:8) | CL(80:8)-H | 1560.0902	CL(80:8)	CL(80:8)-H	CL	1560.090155	10	10	1	1	0.0711988184411142	TRUE	TRUE	TRUE	TRUE
CL(80:9) | CL(80:9)-H | 1558.0745	CL(80:9)	CL(80:9)-H	CL	1558.074505	10	10	1	1	0.02515768171005531	TRUE	TRUE	TRUE	TRUE
CL(80:9)-H | CL(80:9)-H | 1558.0745	CL(80:9)-H	CL(80:9)-H	CL	1558.074505	9	9	1	1	0.22986006588003474	TRUE	TRUE	TRUE	TRUE
CL(81:10) | CL(81:10)-H | 1570.0745	CL(81:10)	CL(81:10)-H	CL	1570.074505	10	10	1	1	0.6340887412807565	TRUE	TRUE	TRUE	TRUE
CL(81:10)-H | CL(81:10)-H | 1570.0745	CL(81:10)-H	CL(81:10)-H	CL	1570.074505	9	9	1	1	0.0758919635551117	TRUE	TRUE	TRUE	TRUE
CL(81:4)-H | CL(81:4)-H | 1582.1684	CL(81:4)-H	CL(81:4)-H	CL	1582.168405	9	9	1	1	0.02026659875947301	TRUE	TRUE	TRUE	TRUE
CL(81:5) | CL(81:5)-H | 1580.1528	CL(81:5)	CL(81:5)-H	CL	1580.152755	22	22	1	1	0.5179348678261344	TRUE	TRUE	TRUE	TRUE
CL(81:6) | CL(81:6)-H | 1578.1371	CL(81:6)	CL(81:6)-H	CL	1578.137105	10	10	1	1	0.1178974842902154	TRUE	TRUE	TRUE	TRUE
CL(81:6)-H | CL(81:6)-H | 1578.1371	CL(81:6)-H	CL(81:6)-H	CL	1578.137105	9	9	1	1	0.5004185093280381	TRUE	TRUE	TRUE	TRUE
CL(81:7) | CL(81:7)-H | 1576.1215	CL(81:7)	CL(81:7)-H	CL	1576.121455	10	10	1	1	0.14743406415290064	TRUE	TRUE	TRUE	TRUE
CL(81:7)-H | CL(81:7)-H | 1576.1215	CL(81:7)-H	CL(81:7)-H	CL	1576.1214545300002	9	9	1	1	0.02737308716120377	TRUE	TRUE	TRUE	TRUE
CL(81:8) | CL(81:8)-H | 1574.1058	CL(81:8)	CL(81:8)-H	CL	1574.105805	10	10	1	1	0.03413900820109938	TRUE	TRUE	TRUE	TRUE
CL(81:9) | CL(81:9)-H | 1572.0902	CL(81:9)	CL(81:9)-H	CL	1572.090155	24	24	1	1	0.42422812901068874	TRUE	TRUE	TRUE	TRUE
CL(82:1)-2H | CL(82:1)-2H | 800.6119	CL(82:1)-2H	CL(82:1)-2H	CL	800.6118640299999	9	9	1	1	0.12754623157484474	TRUE	TRUE	TRUE	TRUE
CL(82:10) | CL(82:10)+H | 1586.1047	CL(82:10)	CL(82:10)+H	CL	1586.104707	10	10	1	1	0.36205417211287433	TRUE	TRUE	TRUE	TRUE
CL(82:10)-2H | CL(82:10)-2H | 791.5414	CL(82:10)-2H	CL(82:10)-2H	CL	791.5414390299999	9	9	1	1	0.31130875434200034	TRUE	TRUE	TRUE	TRUE
CL(82:11) | CL(82:11)-H | 1582.0745	CL(82:11)	CL(82:11)-H	CL	1582.074505	10	10	1	1	0.06406163472510745	TRUE	TRUE	TRUE	TRUE
CL(82:11)-2H | CL(82:11)-2H | 790.5336	CL(82:11)-2H	CL(82:11)-2H	CL	790.5336140299999	9	9	1	1	2.6229796974339563	TRUE	TRUE	TRUE	TRUE
CL(82:12)-2H | CL(82:12)-2H | 789.5258	CL(82:12)-2H	CL(82:12)-2H	CL	789.5257890299998	9	9	1	1	0.0030926975380758358	TRUE	TRUE	FALSE	FALSE
CL(82:13)-2H | CL(82:13)-2H | 788.5180	CL(82:13)-2H	CL(82:13)-2H	CL	788.5179640299999	9	9	1	1	0.008319554633989014	TRUE	TRUE	FALSE	FALSE
CL(82:15)-2H | CL(82:15)-2H | 786.5023	CL(82:15)-2H	CL(82:15)-2H	CL	786.5023140299999	9	9	1	1	0.014884478583599198	TRUE	TRUE	TRUE	TRUE
CL(82:5)-2H | CL(82:5)-2H | 796.5806	CL(82:5)-2H	CL(82:5)-2H	CL	796.5805640299999	9	9	1	1	0.6338449779295101	TRUE	TRUE	TRUE	TRUE
CL(82:6)-2H | CL(82:6)-2H | 795.5727	CL(82:6)-2H	CL(82:6)-2H	CL	795.5727390299999	9	9	1	1	0.019980915242125034	TRUE	TRUE	TRUE	TRUE
CL(82:6)-H | CL(82:6)-H | 1592.1528	CL(82:6)-H	CL(82:6)-H	CL	1592.152755	9	9	1	1	0.013472933392509339	TRUE	TRUE	FALSE	FALSE
CL(82:7) | CL(82:7)-H | 1590.1371	CL(82:7)	CL(82:7)-H	CL	1590.137105	12	12	1	1	0.06975318280846715	TRUE	TRUE	TRUE	TRUE
CL(82:7)-2H | CL(82:7)-2H | 794.5649	CL(82:7)-2H	CL(82:7)-2H	CL	794.5649140299998	9	9	1	1	0.36762860009143755	TRUE	TRUE	TRUE	TRUE
CL(82:8) | CL(82:8)-2H | 793.5571	CL(82:8)	CL(82:8)-2H	CL	793.557089	12	12	1	1	0.2956269582626729	TRUE	TRUE	TRUE	TRUE
CL(82:8) | CL(82:8)-H | 1588.1215	CL(82:8)	CL(82:8)-H	CL	1588.121455	10	10	1	1	0.5061765799827946	TRUE	TRUE	TRUE	TRUE
CL(82:8)-2H | CL(82:8)-2H | 793.5571	CL(82:8)-2H	CL(82:8)-2H	CL	793.5570890299999	9	9	1	1	0.023412511676931865	TRUE	TRUE	TRUE	TRUE
CL(82:9) | CL(82:9)+H | 1588.1204	CL(82:9)	CL(82:9)+H	CL	1588.120357	12	12	1	1	0.37168023127820576	TRUE	TRUE	TRUE	TRUE
CL(82:9) | CL(82:9)-H | 1586.1058	CL(82:9)	CL(82:9)-H	CL	1586.105805	10	10	1	1	0.08546459385705225	TRUE	TRUE	TRUE	TRUE
CL(82:9)-H | CL(82:9)-H | 1586.1058	CL(82:9)-H	CL(82:9)-H	CL	1586.105805	9	9	1	1	0.07534285463067147	TRUE	TRUE	TRUE	TRUE
CL(83:10) | CL(83:10)-H | 1598.1058	CL(83:10)	CL(83:10)-H	CL	1598.105805	12	12	1	1	0.19838703005838293	TRUE	TRUE	TRUE	TRUE
CL(83:12) | CL(83:12)-2H | 796.5336	CL(83:12)	CL(83:12)-2H	CL	796.53361399999994	12	12	1	1	0.06503999100655172	TRUE	TRUE	TRUE	TRUE
CL(83:12) | CL(83:12)-H | 1594.0745	CL(83:12)	CL(83:12)-H	CL	1594.074505	10	10	1	1	0.30511748860461757	TRUE	TRUE	TRUE	TRUE
CL(83:13) | CL(83:13)-H | 1592.0589	CL(83:13)	CL(83:13)-H	CL	1592.058855	34	34	1	1	11.953640648727871	TRUE	TRUE	TRUE	TRUE
CL(83:15) | CL(83:15)-H | 1588.0276	CL(83:15)	CL(83:15)-H	CL	1588.027555	10	10	1	1	0.36203494178280404	TRUE	TRUE	TRUE	TRUE
CL(83:8)-H | CL(83:8)-H | 1602.1371	CL(83:8)-H	CL(83:8)-H	CL	1602.137105	9	9	1	1	0.07029651438969856	TRUE	TRUE	TRUE	TRUE
CL(83:9)-H | CL(83:9)-H | 1600.1215	CL(83:9)-H	CL(83:9)-H	CL	1600.1214545300002	9	9	1	1	0.043383235582222096	TRUE	TRUE	TRUE	TRUE
CL(84:10) | CL(84:10)+H | 1614.1360	CL(84:10)	CL(84:10)+H	CL	1614.136007	12	12	1	1	0.047598550031890535	TRUE	TRUE	TRUE	TRUE
CL(84:10) | CL(84:10)-H | 1612.1215	CL(84:10)	CL(84:10)-H	CL	1612.121455	22	22	1	1	0.061536677034629804	TRUE	TRUE	TRUE	TRUE
CL(84:11) | CL(84:11)-H | 1610.1058	CL(84:11)	CL(84:11)-H	CL	1610.105805	10	10	1	1	0.03338863648395633	TRUE	TRUE	TRUE	TRUE
CL(84:14) | CL(84:14)-H | 1604.0589	CL(84:14)	CL(84:14)-H	CL	1604.058855	10	10	1	1	0.820377806798488	TRUE	TRUE	TRUE	TRUE
CL(84:5) | CL(84:5)-H | 1622.1997	CL(84:5)	CL(84:5)-H	CL	1622.199705	10	10	1	1	0.036163498259168286	TRUE	TRUE	TRUE	TRUE
CL(84:9) | CL(84:9)-H | 1614.1371	CL(84:9)	CL(84:9)-H	CL	1614.137105	10	10	1	1	0.02490518210986375	TRUE	TRUE	TRUE	TRUE
CL(85:10) | CL(85:10)-H | 1626.1371	CL(85:10)	CL(85:10)-H	CL	1626.137105	10	10	1	1	0.09386275578051456	TRUE	TRUE	TRUE	TRUE
CL(85:13) | CL(85:13)-2H | 809.5414	CL(85:13)	CL(85:13)-2H	CL	809.541439	24	24	1	1	0.1676869034494584	TRUE	TRUE	TRUE	TRUE
CL(85:14) | CL(85:14)-H | 1618.0745	CL(85:14)	CL(85:14)-H	CL	1618.074505	10	10	1	1	0.1550523687376496	TRUE	TRUE	TRUE	TRUE
CL(85:7) | CL(85:7)-H | 1632.1841	CL(85:7)	CL(85:7)-H	CL	1632.184055	12	12	1	1	0.8950333355093402	TRUE	TRUE	TRUE	TRUE
CL(86:1)-2H | CL(86:1)-2H | 828.6432	CL(86:1)-2H	CL(86:1)-2H	CL	828.6431640299999	9	9	1	1	0.5791055387784944	TRUE	TRUE	TRUE	TRUE
CL(86:11)-2H | CL(86:11)-2H | 818.5649	CL(86:11)-2H	CL(86:11)-2H	CL	818.5649140299998	9	9	1	1	0.02862986161296486	TRUE	TRUE	TRUE	TRUE
CL(86:14)-2H | CL(86:14)-2H | 815.5414	CL(86:14)-2H	CL(86:14)-2H	CL	815.5414390299999	9	9	1	1	0.478080252934321	TRUE	TRUE	TRUE	TRUE
CL(86:17) | CL(86:17)-H | 1626.0432	CL(86:17)	CL(86:17)-H	CL	1626.043205	10	10	1	1	0.9784144679022587	TRUE	TRUE	TRUE	TRUE
CL(86:18) | CL(86:18)-H | 1624.0276	CL(86:18)	CL(86:18)-H	CL	1624.027555	10	10	1	1	0.4471501308903666	TRUE	TRUE	TRUE	TRUE
CL(86:19) | CL(86:19)-2H | 810.5023	CL(86:19)	CL(86:19)-2H	CL	810.502314	12	12	1	1	1.6064107889502288	TRUE	TRUE	TRUE	TRUE
CL(86:5)-2H | CL(86:5)-2H | 824.6119	CL(86:5)-2H	CL(86:5)-2H	CL	824.6118640299999	9	9	1	1	3.5906006199521245	TRUE	TRUE	TRUE	TRUE
CL(86:6) | CL(86:6)-2H | 823.6040	CL(86:6)	CL(86:6)-2H	CL	823.604039	12	12	1	1	0.10330818260067169	TRUE	TRUE	TRUE	TRUE
CL(86:7)-2H | CL(86:7)-2H | 822.5962	CL(86:7)-2H	CL(86:7)-2H	CL	822.5962140299998	9	9	1	1	0.053800386908752745	TRUE	TRUE	TRUE	TRUE
CL(86:9)-2H | CL(86:9)-2H | 820.5806	CL(86:9)-2H	CL(86:9)-2H	CL	820.5805640299999	9	9	1	1	2.0282691156062573	TRUE	TRUE	TRUE	TRUE
CL(87:13) | CL(87:13)-H | 1648.1215	CL(87:13)	CL(87:13)-H	CL	1648.121455	10	10	1	1	0.13276826364853278	TRUE	TRUE	TRUE	TRUE
CL(87:13)-2H | CL(87:13)-2H | 823.5571	CL(87:13)-2H	CL(87:13)-2H	CL	823.5570890299999	9	9	1	1	0.011557962972719243	TRUE	TRUE	FALSE	FALSE
CL(87:17) | CL(87:17)-H | 1640.0589	CL(87:17)	CL(87:17)-H	CL	1640.058855	10	10	1	1	1.2866545537465774	TRUE	TRUE	TRUE	TRUE
CL(88:18) | CL(88:18)-H | 1652.0589	CL(88:18)	CL(88:18)-H	CL	1652.058855	10	10	1	1	0.24854112406287696	TRUE	TRUE	TRUE	TRUE
CL(88:19) | CL(88:19)-H | 1650.0432	CL(88:19)	CL(88:19)-H	CL	1650.043205	10	10	1	1	0.2783894369149531	TRUE	TRUE	TRUE	TRUE
CL(89:13) | CL(89:13)-H | 1676.1528	CL(89:13)	CL(89:13)-H	CL	1676.152755	10	10	1	1	0.03904475648682727	TRUE	TRUE	TRUE	TRUE
CL(89:16) | CL(89:16)-H | 1670.1058	CL(89:16)	CL(89:16)-H	CL	1670.105805	10	10	1	1	0.11268429278174986	TRUE	TRUE	TRUE	TRUE
CL(90:19)-2H | CL(90:19)-2H | 838.5336	CL(90:19)-2H	CL(90:19)-2H	CL	838.5336140299999	9	9	1	1	0.15127686812519017	TRUE	TRUE	TRUE	TRUE
MLCL(22:6_18:1_24:1) | MLCL(22:6_18:1_24:1)-H | 1321.8605	MLCL(22:6_18:1_24:1)	MLCL(22:6_18:1_24:1)-H	MLCL	1321.86049	10	10	1	1	0.34428338831644945	TRUE	TRUE	TRUE	TRUE
MLCL(46:2) | MLCL(46:2)-2H | 540.3327	MLCL(46:2)	MLCL(46:2)-2H	MLCL	540.3327065	24	24	1	1	0.02613600102872953	TRUE	TRUE	TRUE	TRUE
MLCL(48:2) | MLCL(48:2)-2H | 554.3484	MLCL(48:2)	MLCL(48:2)-2H	MLCL	554.3483565	24	24	1	1	0.9617051316849345	TRUE	TRUE	TRUE	TRUE
MLCL(48:8) | MLCL(48:8)-2H | 548.3014	MLCL(48:8)	MLCL(48:8)-2H	MLCL	548.3014065	24	24	1	1	0.17055683664863514	TRUE	TRUE	TRUE	TRUE
