pathway	axis	gene_symbol	GeneID	gene_effect_sign	weight	IC_stat	IC_pvalue	IC_padj	LFC_batch1	LFC_batch2	LFC_batch3	signed_LFC_batch1	signed_LFC_batch2	signed_LFC_batch3	n_batches	mean_LFC_signed	mean_abs_LFC	sd_LFC_signed	se_LFC_signed	z_meta	sign_consistency	min_abs_LFC	p_use	p_evidence	stability	evidence_factor	score	eligible	hard_fail_reason	rank_in_set	Tier	recommended_topN	corr_IFN	corr_UPR	max_abs_confound_corr	confound_flag	recommended_topN_filtered
Confound_IFN_I_response	Confound_control	Ifit3	ENSMUSG00000074896	1	1	27.440813585892784	1.0997729671671862e-6	3.7060273950199896e-4	-0.4949823649959377	3.61354545220708	-9.10808702426179	-0.4949823649959377	3.61354545220708	-9.10808702426179	3	-1.9965079790168825	4.405538280488269	6.492373802682467	3.748373762658397	-0.5326331111657692	0.6666666666666666	0.4949823649959377	3.7060273950199896e-4	3.431091374692772	0.13346904817295338	1.3431091374692772	0.5265014689893518	TRUE	NA	1	Tier2	FALSE	0.9996757762986771	-0.8983823423451659	0.9996757762986771	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Irf7	ENSMUSG00000025498	1	1	26.862173870891013	1.468767512904298e-6	4.1791200362596264e-4	-0.38742087331890646	2.497624626901939	-6.66075508375987	-0.38742087331890646	2.497624626901939	-6.66075508375987	3	-1.5168504433922794	3.181933527993572	4.682487383483544	2.7034353513312506	-0.5610825657973799	0.6666666666666666	0.38742087331890646	4.1791200362596264e-4	3.3789151544997096	0.1759792732503998	1.337891515449971	0.49943878241323575	TRUE	NA	2	Tier2	FALSE	0.9994135703320773	-0.8944899481543005	0.9994135703320773	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Ifit1	ENSMUSG00000034459	1	1	22.802007384612978	1.1184253657856736e-5	0.00166458975274434	-0.4551445869728628	3.155622842816192	-6.820376635980353	-0.4551445869728628	3.155622842816192	-6.820376635980353	3	-1.3732994600456747	3.477048021923136	5.050979873098659	2.916184589404893	-0.4709233650829781	0.6666666666666666	0.4551445869728628	0.00166458975274434	2.778692783222406	0.1652624898730506	1.2778692783222407	0.4895309453620067	TRUE	NA	3	Tier2	FALSE	0.9998360674882772	-0.9166613116167981	0.9998360674882772	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Mx1	ENSMUSG00000000386	1	1	23.31014362841995	8.67494290065585e-6	0.00143457852042327	-0.4353426236341265	2.805452541620001	-6.645815144286737	-0.4353426236341265	2.805452541620001	-6.645815144286737	3	-1.4252350754336207	3.295536769846955	4.802762800437207	2.7728763956863425	-0.5139915640130243	0.6666666666666666	0.4353426236341265	0.00143457852042327	2.8432756760319378	0.1723317037747356	1.2843275676031938	0.4862682218942933	TRUE	NA	4	Tier2	FALSE	0.9999946587518468	-0.9079094317888482	0.9999946587518468	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Isg15	ENSMUSG00000035692	1	1	22.453339563564725	1.3314328367276509e-5	0.0018384977231829	-0.3887984360653581	2.911902700558159	-6.327027379315792	-0.3887984360653581	2.911902700558159	-6.327027379315792	3	-1.2679743716076637	3.2092428386464364	4.681791323780615	2.703033481074393	-0.4690931061289235	0.6666666666666666	0.3887984360653581	0.0018384977231829	2.735536903630156	0.17600083195850436	1.2735536903630156	0.47956038597931694	TRUE	NA	5	Tier2	FALSE	0.9999176235090631	-0.9145417154472307	0.9999176235090631	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Oas2	ENSMUSG00000032690	1	1	18.539851738609684	9.421549784138154e-5	0.00680744154851153	-0.180090837150534	1.4013538982142182	-4.052198241942349	-0.180090837150534	1.4013538982142182	-4.052198241942349	3	-0.9436450602928882	1.8778809924357005	2.8058098697364477	1.619935083587247	-0.5825202934695655	0.6666666666666666	0.180090837150534	0.00680744154851153	2.167016079002744	0.2627561633995263	1.2167016079002744	0.4002338356610377	TRUE	NA	6	Tier2	FALSE	0.9980957087488771	-0.8818702485146795	0.9980957087488771	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Oas1a	ENSMUSG00000052776	1	1	14.918564433964832	5.760695160392403e-4	0.01926704411322253	-0.3058895577924327	1.3828907165350357	-2.432908341524203	-0.3058895577924327	1.3828907165350357	-2.432908341524203	3	-0.4519690609272	1.3738962052838906	1.9120891790914247	1.1039452022630047	-0.4094125867848308	0.6666666666666666	0.3058895577924327	0.01926704411322253	1.7151849082705468	0.34339607700887825	1.1715184908270546	0.3684742487795607	TRUE	NA	7	Tier2	FALSE	0.993958510062753	-0.9494614945498089	0.993958510062753	TRUE	FALSE
Confound_IFN_I_response	Confound_control	Stat1	ENSMUSG00000026104	1	1	12.234416028402393	0.0022046025975359	0.04322085882765229	-0.19521477603968276	1.2207302747371949	-2.095341511316855	-0.19521477603968276	1.2207302747371949	-2.095341511316855	3	-0.3566086708731143	1.1704288540312442	1.6639167691122814	0.960662794556108	-0.37121107728325414	0.6666666666666666	0.19521477603968276	0.04322085882765229	1.3643066076423993	0.37538710352922855	1.13643066076424	0.332871069493537	TRUE	NA	8	Tier2	FALSE	0.9957628550262178	-0.943694621125959	0.9957628550262178	TRUE	FALSE
