iter	ab
1303	-0.09856428462677794
1304	0.12144236422299907
1305	0.121442364222999
1306	-0.20755994392296082
1307	-0.3354997379180701
1308	1.1202599051572086
1309	0.18971704384037147
1310	0.08189584198490239
1311	-0.1004695969214451
1312	-0.2560273746629017
1313	-0.06603591785869105
1314	0.12144236422299903
1315	NA
1316	-0.2950570791038609
1317	0.18971704384037147
1318	-0.25602737466290176
1319	0.12144236422299907
1320	-0.21598387794178164
1321	0.5508579045703784
1322	-1.0531026943915827
1323	0.6580403977082265
1324	1.0845324074445937
1325	-0.27305641538302733
1326	-0.2560273746629017
1327	-0.12579640774125506
1328	-0.1991203123441808
1329	0.1663581401999353
1330	-0.4149721011732381
1331	-1.629451028546392
1332	-0.4149721011732385
1333	0.04177802964819918
1334	NA
1335	-0.33549973791807014
1336	-0.10046959692144518
1337	NA
1338	0.12144236422299903
1339	-0.33549973791807014
1340	-0.4194974119366122
1341	NA
1342	0.6580403977082265
1343	-0.4149721011732385
1344	NA
1345	-0.2075599439229609
1346	-1.7799235401051046
1347	NA
1348	-0.2730564153830274
1349	NA
1350	0.10158719809661078
1351	NA
1352	-1.0531026943915818
1353	NA
1354	-0.2950570791038607
1355	NA
1356	NA
1357	-0.1305921579413602
1358	-0.27305641538302744
1359	1.0845324074445932
1360	0.10158719809661086
1361	0.020935385197558786
1362	0.5508579045703776
1363	-0.21629119303531769
1364	-1.2035752059502953
1365	0.10158719809661068
1366	0.07670479019612682
1367	-0.2730564153830274
1368	-0.2730564153830273
1369	0.10158719809661075
1370	1.0845324074445926
1371	0.1224298425472511
1372	1.1202599051572073
1373	0.1663581401999354
1374	-1.8802385478109127
1375	0.0646191089715921
1376	0.18971704384037139
1377	-0.10046959692144516
1378	-0.21598387794178167
1379	-0.006733230708980951
1380	0.9058949188815132
1381	-0.08102975182502761
1382	NA
1383	-0.41949741193661244
1384	-0.20755994392296082
1385	-0.10785278297175999
1386	-0.015829365970083463
1387	-0.12579640774125506
1388	0.16635814019993522
1389	-0.2950570791038608
1390	-1.6796085323992958
1391	0.10158719809661079
1392	-0.19912031234418073
1393	NA
1394	-0.2162911930353178
1395	-1.0531026943915822
1396	-0.10046959692144528
1397	-0.22310085071743388
1398	-0.1004695969214451
1399	NA
1400	-0.33549973791806986
1401	-0.1350379108528357
1402	0.06461910897159195
1403	-1.0531026943915822
1404	0.06472176471625074
1405	0.16635814019993528
1406	-0.10046959692144526
1407	-0.2950570791038608
1408	-0.06603591785869116
1409	-0.4194974119366122
1410	NA
1411	-1.1534177020973915
1412	0.07670479019612662
1413	0.13285116477257125
1414	0.12144236422299902
1415	-0.055565547597667526
1416	-0.25710844181885356
1417	0.07670479019612732
1418	0.07670479019612679
1419	-0.2560273746629018
1420	0.06461910897159194
1421	-0.12579640774125506
1422	-0.19912031234418093
1423	-0.25710844181885417
1424	-0.2560273746629019
1425	0.1897170438403714
1426	0.07670479019612686
1427	0.12144236422299903
1428	-0.006733230708980947
1429	0.550857904570379
1430	0.02093538519755876
1431	-0.006733230708980935
1432	NA
1433	NA
1434	-0.27305641538302744
1435	-0.08102975182502764
1436	NA
1437	0.13285116477257125
1438	0.08189584198490249
1439	0.06461910897159218
1440	0.06472176471625084
1441	-0.010328581478401735
1442	0.1897170438403714
1443	0.10158719809661076
1444	-0.41949741193661244
1445	NA
1446	-0.9026301828328697
1447	NA
1448	NA
1449	-0.08102975182502757
1450	-0.4194974119366123
1451	-1.2035752059502947
1452	-1.6294510285463923
1453	0.1897170438403713
1454	0.550857904570379
1455	0.06472176471625087
1456	0.07670479019612685
1457	-1.0531026943915824
1458	-0.08102975182502767
1459	NA
1460	-0.10046959692144518
1461	-1.8802385478109134
1462	-0.006733230708981027
1463	NA
1464	NA
1465	-0.1139157238468287
1466	0.18971704384037136
1467	-0.10046959692144515
1468	0.729495393133457
1469	-0.9026301828328691
1470	-0.12579640774125497
1471	-0.06603591785869117
1472	NA
1473	NA
1474	NA
1475	0.7294953931334573
1476	-1.6294510285463901
1477	-0.07818822613421265
1478	-0.22310085071743413
1479	-0.2075599439229609
1480	-0.4194974119366121
1481	0.12242984254725124
1482	-0.006733230708980979
1483	NA
1484	NA
1485	0.07670479019612668
1486	0.07670479019612668
1487	NA
1488	NA
1489	1.1202599051572075
1490	0.1224298425472511
1491	-0.08102975182502757
1492	0.06472176471625077
1493	0.06472176471625075
1494	0.020935385197558734
1495	NA
1496	NA
1497	NA
1498	0.1663581401999353
1499	1.0130774120193597
1500	0.7652228908460736
1501	-0.2231008507174346
1502	-0.3354997379180699
1503	0.9416224165941288
1504	-1.0531026943915829
1505	0.12144236422299905
1506	-0.25424645573558813
1507	-0.254246455735588
1508	0.12242984254725113
1509	-0.10046959692144514
1510	0.5508579045703785
1511	-1.1534177020973906
1512	1.0130774120193595
1513	-0.25710844181885417
1514	-0.13059215794136023
1515	-0.015829365970083335
1516	0.02093538519755877
1517	-0.2159838779417816
1518	0.07032323142065021
1519	0.7294953931334572
1520	NA
1521	0.06461910897159177
1522	0.12144236422299902
1523	0.10158719809661083
1524	0.12144236422299907
1525	0.1663581401999353
1526	NA
1527	-0.1350379108528357
1528	NA
1529	1.01307741201936
1530	0.08189584198490245
1531	-1.7799235401051046
1532	0.020935385197558724
1533	0.16635814019993525
1534	-0.3354997379180701
1535	0.9058949188815112
1536	-0.06603591785869115
1537	NA
1538	1.0130774120193609
1539	NA
1540	-0.09856428462677796
1541	0.08189584198490249
1542	NA
1543	-1.0531026943915822
1544	0.16635814019993528
1545	-1.9303960516638177
1546	NA
1547	-0.41497210117323813
1548	-1.1534177020973906
1549	-0.3354997379180699
1550	0.08189584198490252
1551	NA
1552	-0.254246455735588
1553	-0.07818822613421274
1554	0.02093538519755879
1555	-0.06603591785869115
1556	0.16635814019993503
1557	-0.09856428462677802
1558	-0.25710844181885273
1559	NA
1560	NA
1561	-0.08102975182502747
1562	NA
1563	-0.2162911930353178
1564	-0.2571084418188541
1565	-0.2162911930353177
1566	NA
1567	1.0130774120193624
1568	-0.13503791085283562
1569	-0.9527876866857734
1570	-0.223100850717434
1571	0.13285116477257142
1572	0.06472176471625071
1573	0.06472176471625075
1574	0.08189584198490249
1575	0.18971704384037136
1576	0.5865854022829944
1577	-0.006733230708981075
1578	-0.3354997379180701
1579	-0.055565547597667526
1580	NA
1581	-0.09856428462677802
1582	0.020935385197558776
1583	-0.27305641538302744
1584	0.06461910897159218
1585	NA
1586	-0.10046959692144516
1587	NA
1588	-0.10785278297176
1589	0.18971704384037144
1590	-0.2571084418188541
1591	0.9058949188815142
1592	NA
1593	0.0807445536459705
1594	-1.9303960516638166
1595	NA
1596	-1.7799235401051041
1597	-0.10046959692144516
1598	-0.055565547597667526
1599	0.06461910897159183
1600	-0.015829365970083453
1601	0.5865854022829946
1602	-0.1350379108528358
1603	0.04177802964819918
1604	-0.2950570791038607
1605	-0.2145102741080039
1606	NA
1607	0.10158719809661078
1608	0.08189584198490249
1609	0.1224298425472511
1610	-0.1004695969214451
1611	-0.05556554759766744
1612	NA
1613	0.16635814019993525
1614	NA
1615	-0.10785278297176006
1616	NA
1617	-0.29505707910386086
1618	0.07670479019612658
1619	0.08189584198490249
1620	NA
1621	0.08189584198490252
1622	-0.2571084418188542
1623	NA
1624	NA
1625	0.18971704384037147
1626	-0.1991203123441808
1627	NA
1628	-0.21598387794178178
1629	0.07670479019612732
1630	-0.25710844181885406
1631	-0.10046959692144516
1632	-1.6294510285463908
1633	-1.053102694391583
1634	-0.006733230708980979
1635	0.9416224165941287
1636	NA
1637	-1.2035752059502955
1638	1.013077412019359
1639	-0.006733230708980986
1640	-0.12579640774125506
1641	-0.2571084418188536
1642	0.121442364222999
1643	-0.2159838779417817
1644	NA
1645	-0.06603591785869109
1646	NA
1647	-0.09856428462677785
1648	-0.2560273746629017
1649	-0.9527876866857734
1650	1.0845324074445921
1651	-0.1350379108528358
1652	NA
1653	-0.13059215794136014
1654	-0.9026301828328692
1655	0.08189584198490242
1656	-0.21598387794178175
1657	0.12242984254725124
1658	0.7294953931334581
1659	1.0845324074445934
1660	-0.19912031234418073
1661	-0.4194974119366121
1662	-1.779923540105104
1663	0.1897170438403713
1664	NA
1665	NA
1666	-1.6796085323992955
1667	-1.0531026943915824
1668	-1.1534177020973913
1669	-0.1991203123441807
1670	0.1897170438403713
1671	-0.21598387794178167
1672	NA
1673	-0.4194974119366125
1674	-0.21598387794178173
1675	-0.2730564153830272
1676	-1.7799235401051037
1677	-0.10046959692144519
1678	NA
1679	-0.06603591785869113
1680	-1.7799235401051041
1681	-0.4149721011732385
1682	NA
1683	NA
1684	-1.7799235401051041
1685	-0.19912031234418073
1686	NA
1687	-1.1534177020973908
1688	NA
1689	0.12144236422299907
1690	-0.2571084418188528
1691	NA
1692	1.084532407444593
1693	NA
1694	NA
1695	0.16635814019993522
1696	-0.09856428462677794
1697	-0.21451027410800386
1698	0.121442364222999
1699	0.5865854022829942
1700	-0.12579640774125497
1701	-0.33549973791807003
1702	-1.679608532399296
1703	0.1004492624288668
1704	0.0646191089715918
1705	NA
1706	-1.0531026943915818
1707	-0.11391572384682858
1708	-0.3354997379180699
1709	-0.13059215794136006
1710	-0.015829365970083463
1711	0.5865854022829943
1712	-0.20755994392296093
1713	-0.12579640774125508
1714	0.07032323142065032
1715	-0.081029751825027585
1716	NA
1717	NA
1718	-0.08102975182502765
1719	0.041778029648199044
1720	-0.1305921579413602
1721	0.9058949188815144
1722	-0.10046959692144518
1723	-0.05556554759766752
1724	-0.10046959692144511
1725	-0.08102975182502752
1726	NA
1727	1.01307741201936
1728	NA
1729	-0.13059215794136025
1730	-1.6294510285463921
1731	0.10044926242886652
1732	-0.22310085071743396
1733	-1.1534177020973906
1734	-0.015829365970083397
1735	-0.21598387794178164
1736	NA
1737	0.020935385197558793
1738	-0.1004695969214453
1739	-0.13059215794136014
1740	0.18971704384037133
1741	NA
1742	-1.2035752059502953
1743	0.0818958419849025
1744	0.1897170438403713
1745	-0.25602737466290176
1746	-1.7799235401051043
1747	-0.006733230708981074
1748	0.020935385197558738
1749	0.5865854022829943
1750	NA
1751	-0.29505707910386086
1752	9.27407469184193e-5
1753	0.020935385197558772
1754	NA
1755	1.0130774120193615
1756	-0.10046959692144528
1757	-0.08102975182502757
1758	0.6580403977082259
1759	NA
1760	-0.4194974119366122
1761	-0.06603591785869116
1762	0.12144236422299906
1763	-0.29505707910386086
1764	-0.25424645573558796
1765	NA
1766	-0.10046959692144523
1767	-0.05556554759766743
1768	NA
1769	0.16635814019993525
1770	0.6580403977082261
1771	NA
1772	NA
1773	-0.1991203123441807
1774	0.0807445536459705
1775	-0.2231008507174339
1776	0.12144236422299894
1777	-0.006733230708980921
1778	0.1663581401999353
1779	0.10044926242886652
1780	-0.1004695969214451
1781	-0.06603591785869115
1782	-0.09856428462677785
1783	NA
1784	-0.10046959692144508
1785	1.0130774120193604
1786	0.06461910897159194
1787	0.07670479019612653
1788	-0.055565547597667554
1789	-0.254246455735588
1790	NA
1791	-0.2159838779417816
1792	NA
1793	0.1224298425472511
1794	0.18971704384037139
1795	0.05219935187351925
1796	-0.1078527829717599
1797	NA
1798	-0.2560273746629017
1799	0.10158719809661074
1800	0.5508579045703776
1801	NA
1802	-1.053102694391582
1803	0.07032323142065035
1804	-1.8802385478109152
1805	1.0130774120193597
1806	-0.2571084418188539
1807	-0.9527876866857734
1808	-0.2560273746629017
1809	0.0647217647162508
1810	0.18971704384037144
1811	-0.9026301828328697
1812	0.7294953931334573
1813	NA
1814	0.06472176471625084
1815	0.07670479019612658
1816	0.12144236422299907
1817	0.1663581401999353
1818	1.0845324074445926
1819	-0.08102975182502752
1820	-0.25710844181885417
1821	0.0647217647162508
1822	0.06461910897159169
1823	-0.25602737466290193
1824	-1.7799235401051032
1825	9.274074691843296e-5
1826	-0.9527876866857734
1827	-0.13059215794136028
1828	-1.8802385478109134
1829	NA
1830	-0.4194974119366123
1831	1.0845324074445908
1832	-1.0531026943915822
1833	-0.10046959692144514
1834	0.020935385197558762
1835	-1.9303960516638163
1836	-0.2730564153830276
1837	-0.2231008507174344
1838	0.1015871980966108
1839	0.06461910897159195
1840	0.121442364222999
1841	-0.12579640774125503
1842	-0.256027374662902
1843	-0.13503791085283565
1844	NA
1845	-0.05556554759766753
1846	0.07670479019612665
1847	-0.10785278297176001
1848	-0.21451027410800394
1849	0.5508579045703788
1850	-0.4194974119366122
1851	0.08189584198490242
1852	-0.06603591785869113
1853	-0.9527876866857736
1854	-0.08102975182502765
1855	-0.19912031234418073
1856	-1.2035752059502953
1857	0.06461910897159209
1858	-0.21598387794178184
1859	-0.20755994392296095
1860	-0.2730564153830276
1861	-0.13059215794136023
1862	NA
1863	-0.09856428462677791
1864	-0.015829365970083335
1865	-0.4149721011732381
1866	0.04177802964819904
1867	-0.2145102741080039
1868	0.18971704384037136
1869	-0.010328581478401717
1870	-0.9527876866857736
1871	1.1202599051572084
1872	NA
1873	-0.06603591785869112
1874	-0.3354997379180699
1875	-0.10785278297175993
1876	0.1663581401999353
1877	NA
1878	-0.08102975182502761
1879	-0.13059215794136012
1880	-0.07818822613421277
1881	-0.27305641538302766
1882	-0.20755994392296093
1883	0.16635814019993525
1884	0.05219935187351924
1885	-0.4194974119366122
1886	-0.12579640774125506
1887	NA
1888	-0.10046959692144528
1889	-0.21598387794178178
1890	NA
1891	-0.1004695969214451
1892	-1.9303960516638163
1893	0.586585402282994
1894	NA
1895	-0.10785278297175994
1896	-0.08102975182502761
1897	0.08189584198490249
1898	-0.4194974119366121
1899	0.06461910897159209
1900	0.7652228908460736
1901	-1.7799235401051026
1902	-1.1534177020973908
1903	0.9416224165941284
1904	0.06461910897159168
1905	-0.2730564153830274
1906	NA
1907	-1.8802385478109118
1908	0.5508579045703785
1909	1.0845324074445943
1910	0.10158719809661068
1911	-0.015829365970083456
1912	-0.08102975182502754
1913	-0.25710844181885384
1914	-0.1139157238468287
1915	1.1202599051572086
1916	NA
1917	-0.13503791085283562
1918	-0.29505707910386086
1919	-0.21451027410800386
1920	-0.29505707910386075
1921	0.08189584198490239
1922	0.0807445536459705
1923	-0.9026301828328692
1924	-1.0531026943915822
1925	9.274074691840423e-5
1926	-0.19912031234418087
1927	-1.0531026943915824
1928	NA
1929	NA
1930	0.5865854022829942
1931	NA
1932	-0.41949741193661244
1933	-0.2162911930353177
1934	0.7294953931334578
1935	0.13285116477257128
1936	NA
1937	0.7294953931334585
1938	0.1897170438403714
1939	-0.4149721011732385
1940	-0.2571084418188542
1941	-0.10046959692144519
1942	-1.0531026943915822
1943	0.18971704384037136
1944	-0.10046959692144501
1945	-1.6294510285463921
1946	-0.2571084418188548
1947	0.12144236422299903
1948	-0.12579640774125497
1949	-0.1257964077412552
1950	0.18971704384037147
1951	-0.27305641538302733
1952	-0.10046959692144518
1953	-0.25710844181885456
1954	-0.09856428462677799
1955	0.9058949188815112
1956	-0.21598387794178175
1957	-1.6796085323992946
1958	NA
1959	0.550857904570379
1960	-0.06603591785869115
1961	NA
1962	-0.21451027410800394
1963	NA
1964	0.10044926242886672
1965	0.10158719809661078
1966	-0.11391572384682849
1967	0.9416224165941285
1968	NA
1969	-0.2571084418188538
1970	-0.006733230708980947
1971	NA
1972	NA
1973	0.07670479019612697
1974	0.18971704384037125
1975	9.274074691840912e-5
1976	-0.2159838779417816
1977	1.1202599051572086
1978	-0.05556554759766754
1979	-1.779923540105104
1980	-0.4194974119366121
1981	0.1214423642229991
1982	0.10158719809661082
1983	NA
1984	-0.05556554759766753
1985	-0.21598387794178173
1986	0.16635814019993547
1987	0.5865854022829948
1988	0.12144236422299902
1989	0.076704790196126
1990	NA
1991	NA
1992	-0.4547082828008224
1993	-0.25424645573558796
1994	0.020935385197558762
1995	-1.2035752059502953
1996	-0.4194974119366122
1997	0.18971704384037127
1998	0.07670479019612657
1999	-0.13503791085283562
2000	-0.10046959692144516
2001	0.12242984254725105
2002	-0.015829365970083397
2003	NA
2004	NA
2005	-0.11391572384682855
2006	-0.22310085071743427
2007	-0.010328581478401742
2008	-0.9527876866857733
2009	-0.2145102741080039
2010	0.041778029648199044
2011	-0.015829365970083404
2012	0.052199351873519366
2013	-0.2730564153830275
2014	-0.0810297518250277
2015	-0.09856428462677795
2016	-0.2571084418188536
2017	1.0130774120193629
2018	NA
2019	-0.2571084418188539
2020	0.7294953931334581
2021	NA
2022	9.274074691843296e-5
2023	-0.06603591785869112
2024	-0.006733230708980964
2025	-0.21451027410800386
2026	-0.19912031234418087
2027	0.1663581401999353
2028	0.08189584198490242
2029	-0.21598387794178173
2030	0.9058949188815135
2031	NA
2032	0.06472176471625071
2033	NA
2034	-1.9303960516638172
2035	-0.2560273746629018
2036	0.5508579045703784
2037	0.0767047901961266
2038	-0.11391572384682852
2039	NA
2040	-0.29505707910386075
2041	0.06461910897159183
2042	NA
2043	1.0845324074445926
2044	0.10158719809661083
2045	-0.254246455735588
2046	0.06472176471625074
2047	-0.08102975182502757
2048	-0.10046959692144515
2049	0.13285116477257133
2050	-0.20755994392296087
2051	-0.33549973791807
2052	0.07670479019612651
2053	-0.08102975182502771
2054	NA
2055	-1.0531026943915818
2056	0.04177802964819909
2057	-1.6796085323992949
2058	NA
2059	-0.257108441818854
2060	-0.4149721011732384
2061	-0.01582936597008344
2062	-0.10046959692144528
2063	-0.21598387794178173
2064	-0.1350379108528357
2065	0.0818958419849025
2066	1.1202599051572089
2067	-0.10046959692144523
2068	-0.006733230708980935
2069	-0.25602737466290193
2070	0.08074455364597045
2071	NA
2072	-0.27305641538302766
2073	-1.779923540105104
2074	0.5865854022829942
2075	0.6580403977082268
2076	NA
2077	-1.9303960516638192
2078	0.04177802964819911
2079	NA
2080	-0.13059215794136023
2081	-0.015829365970083404
2082	0.12144236422299907
2083	-0.12579640774125503
2084	0.10158719809661086
2085	-0.06603591785869105
2086	-0.22310085071743388
2087	-0.41949741193661244
2088	-0.09856428462677802
2089	-0.21598387794178164
2090	1.1202599051572124
2091	NA
2092	0.0807445536459705
2093	-0.10046959692144515
2094	0.05219935187351926
2095	-0.2075599439229609
2096	0.0647217647162508
2097	NA
2098	0.08074455364597032
2099	NA
2100	1.0845324074445932
2101	-0.19912031234418073
2102	NA
2103	-0.06603591785869116
2104	0.041778029648199086
2105	1.0130774120193615
2106	-0.12579640774125497
2107	-1.6796085323992955
2108	-0.015829365970083456
2109	-0.25602737466290165
2110	NA
2111	-0.9026301828328696
2112	-1.779923540105105
2113	0.06461910897159177
2114	1.0130774120193615
2115	NA
2116	-0.07818822613421256
2117	0.9416224165941284
2118	-0.25424645573558796
2119	0.0807445536459705
2120	NA
2121	0.12242984254725123
2122	-0.25710844181885356
2123	NA
2124	0.13285116477257125
2125	-1.1534177020973908
2126	-0.13059215794136014
2127	-0.0067332307089809406
2128	0.020935385197558755
2129	0.9416224165941299
2130	-0.10046959692144528
2131	NA
2132	0.550857904570379
2133	0.6580403977082264
2134	-0.25602737466290176
2135	-0.015829365970083362
2136	-0.19912031234418073
2137	-0.01582936597008345
2138	0.16635814019993525
2139	NA
2140	-0.10046959692144515
2141	NA
2142	NA
2143	-0.09856428462677802
2144	0.02093538519755876
2145	-0.25602737466290193
2146	-1.9303960516638177
2147	NA
2148	-1.2035752059502953
2149	-0.19912031234418073
2150	-0.9527876866857734
2151	0.5865854022829948
2152	-0.4149721011732383
2153	0.02093538519755877
2154	0.1663581401999353
2155	-0.09856428462677796
2156	-0.015829365970083404
2157	-0.10046959692144512
2158	0.6580403977082261
2159	-0.12579640774125506
2160	-0.10046959692144515
2161	NA
2162	-0.29505707910386086
2163	0.020935385197558748
2164	1.1202599051572075
2165	-0.4149721011732382
2166	0.08189584198490249
2167	NA
2168	NA
2169	NA
2170	0.1224298425472511
2171	-1.2035752059502947
2172	0.05219935187351926
2173	NA
2174	0.1015871980966108
2175	-1.1534177020973906
2176	0.9058949188815145
2177	-0.9527876866857736
2178	0.020935385197558755
2179	-0.06603591785869105
2180	NA
2181	-1.629451028546392
2182	NA
2183	-0.4194974119366121
2184	-0.4194974119366122
2185	-0.33549973791806986
2186	0.07032323142065032
2187	-0.13059215794136023
2188	0.1328511647725713
2189	-0.4194974119366124
2190	-0.06603591785869105
2191	0.041778029648199044
2192	-0.1004695969214451
2193	NA
2194	0.10044926242886672
2195	-0.0067332307089809544
2196	-0.10046959692144498
2197	0.13285116477257133
2198	-0.20755994392296093
2199	0.07670479019612658
2200	-0.41497210117323813
2201	NA
2202	-0.2075599439229611
2203	-0.08102975182502757
2204	NA
2205	-0.1305921579413602
2206	-0.10785278297175993
2207	-1.8802385478109136
2208	NA
2209	-0.29505707910386086
2210	-0.13503791085283556
2211	0.9416224165941296
2212	1.1202599051572082
2213	-0.4194974119366125
2214	-0.06603591785869115
2215	-0.08102975182502747
2216	-0.11391572384682858
2217	0.0646191089715923
2218	0.12242984254725105
2219	0.7652228908460736
2220	-0.25710844181885456
2221	0.9058949188815132
2222	0.1663581401999353
2223	-0.1139157238468285
2224	0.0818958419849024
2225	0.6580403977082258
2226	0.9058949188815132
2227	0.13285116477257142
2228	-0.19912031234418073
2229	0.7652228908460753
2230	-1.8802385478109112
2231	-0.098564284626778
2232	0.12144236422299898
2233	-0.4194974119366123
2234	NA
2235	-0.10046959692144519
2236	-0.21598387794178175
2237	-0.12579640774125497
2238	0.12144236422299906
2239	-1.9303960516638177
2240	-0.29505707910386064
2241	-0.12579640774125497
2242	-0.9527876866857736
2243	-0.015829365970083456
2244	-0.4194974119366125
2245	-0.13059215794136025
2246	-0.2542464557355879
2247	NA
2248	-0.33549973791807
2249	-0.10046959692144515
2250	-0.27305641538302744
2251	0.0818958419849024
2252	-1.1534177020973917
2253	0.08189584198490246
2254	0.041778029648199155
2255	-0.19912031234418057
2256	-0.19912031234418076
2257	0.12144236422299903
2258	0.10044926242886655
2259	-0.06603591785869106
2260	-0.08102975182502752
2261	NA
2262	-0.3354997379180699
2263	-0.07818822613421272
2264	0.02093538519755877
2265	-0.2560273746629017
2266	-0.41949741193661233
2267	-1.0531026943915827
2268	1.013077412019362
2269	0.586585402282995
2270	-0.20755994392296084
2271	1.0130774120193602
2272	-1.1534177020973915
2273	0.07032323142065032
2274	NA
2275	-0.2162911930353178
2276	0.12144236422299899
2277	0.13285116477257125
2278	0.020935385197558776
2279	-0.006733230708980979
2280	-1.0531026943915818
2281	0.9416224165941298
2282	0.06472176471625074
2283	0.6580403977082253
2284	-1.2035752059502955
2285	-0.19912031234418073
2286	-0.09856428462677795
2287	-1.6294510285463928
2288	0.06472176471625075
2289	-0.10785278297175993
2290	NA
2291	NA
2292	1.0845324074445934
2293	0.7294953931334576
2294	0.7652228908460736
2295	-0.10785278297175989
2296	-0.10046959692144511
2297	1.0845324074445928
2298	-0.13503791085283556
2299	0.9416224165941307
2300	-0.20755994392296084
2301	-0.2145102741080039
2302	-0.22310085071743416
2303	-0.19912031234418084
2304	-0.22310085071743438
2305	NA
2306	0.020935385197558748
2307	0.5865854022829944
2308	-0.09856428462677796
2309	-1.0531026943915824
2310	NA
2311	-1.1534177020973906
2312	-0.2162911930353178
2313	-0.21598387794178167
2314	0.9058949188815132
2315	-1.880238547810914
2316	NA
2317	-0.13059215794136028
2318	0.9416224165941279
2319	-0.1004695969214451
2320	-0.010328581478401738
2321	-1.1534177020973906
2322	-0.09856428462677796
2323	-0.2730564153830275
2324	-0.257108441818854
2325	-1.0531026943915822
2326	0.7294953931334585
2327	NA
2328	NA
2329	-0.20755994392296093
2330	-1.629451028546391
2331	-0.06603591785869113
2332	-0.33549973791807003
2333	0.02093538519755875
2334	-0.13503791085283579
2335	-0.0781882261342128
2336	0.10158719809661076
2337	-0.9026301828328694
2338	0.1015871980966108
2339	-0.1991203123441807
2340	0.18971704384037133
2341	0.5508579045703776
2342	-0.2159838779417817
2343	NA
2344	-0.2571084418188536
2345	-0.27305641538302766
2346	-0.9527876866857736
2347	-0.2159838779417817
2348	-0.4149721011732385
2349	NA
2350	-0.2231008507174343
2351	1.1202599051572086
2352	-0.21451027410800386
2353	-0.19912031234418076
2354	NA
2355	0.04177802964819918
2356	-1.9303960516638163
2357	0.08189584198490239
2358	-0.05556554759766759
2359	NA
2360	-0.08102975182502761
2361	NA
2362	0.07032323142065028
2363	-0.10046959692144516
2364	-0.19912031234418093
2365	9.274074691843296e-5
2366	-0.4149721011732383
2367	0.5508579045703776
2368	-0.10046959692144528
2369	0.12144236422299898
2370	0.13285116477257145
2371	-0.10046959692144508
2372	-0.12579640774125497
2373	0.08074455364597037
2374	-0.09856428462677787
2375	-0.006733230708981075
2376	0.1224298425472511
2377	1.0845324074445921
2378	NA
2379	0.6580403977082259
2380	-1.779923540105103
2381	-0.13059215794136014
2382	0.020935385197558786
2383	0.9416224165941294
2384	NA
2385	NA
2386	-0.10046959692144514
2387	-0.19912031234418073
2388	-0.2950570791038607
2389	-0.10785278297176004
2390	0.6580403977082262
2391	-0.0781882261342127
2392	NA
2393	0.08189584198490249
2394	-0.08102975182502743
2395	0.020935385197558786
2396	-0.21451027410800386
2397	-0.13503791085283573
2398	-0.2571084418188539
2399	-0.41949741193661244
2400	-1.0531026943915824
2401	NA
2402	-0.06603591785869109
2403	-0.2950570791038608
2404	1.0130774120193629
2405	-0.4194974119366122
2406	0.9416224165941287
2407	-1.7799235401051037
2408	-0.10046959692144514
2409	-0.09856428462677798
2410	-0.05556554759766757
2411	0.13285116477257133
2412	-0.19912031234418093
2413	0.16635814019993522
2414	0.07032323142065032
2415	NA
2416	0.041778029648199065
2417	-0.07818822613421257
2418	-0.09856428462677806
2419	NA
2420	0.18971704384037136
2421	0.6580403977082265
2422	NA
2423	0.05219935187351924
2424	NA
2425	-0.13059215794136012
2426	0.550857904570379
2427	NA
2428	-1.9303960516638174
2429	0.9416224165941288
2430	-0.13503791085283565
2431	0.9416224165941288
2432	-0.006733230708980864
2433	0.07032323142065035
2434	-0.006733230708980947
2435	-1.2035752059502953
2436	-0.2571084418188533
2437	-0.2231008507174344
2438	NA
2439	-0.25710844181885373
2440	0.10044926242886672
2441	NA
2442	-0.13503791085283567
2443	-0.4149721011732381
2444	-0.006733230708980861
2445	0.07670479019612715
2446	-1.0531026943915824
2447	-0.4194974119366122
2448	1.0845324074445934
2449	0.18971704384037139
2450	-1.0531026943915824
2451	1.0845324074445932
2452	-0.12579640774125508
2453	-0.06603591785869116
2454	-0.13503791085283579
2455	-0.0067332307089809015
2456	-0.2571084418188541
2457	-0.006733230708980953
2458	NA
2459	0.020935385197558748
2460	0.020935385197558762
2461	0.1663581401999353
2462	-0.2560273746629017
2463	0.08189584198490252
2464	0.5508579045703776
2465	0.04177802964819918
2466	0.12144236422299903
2467	-0.09856428462677795
2468	-0.27305641538302744
2469	-0.29505707910386086
2470	0.13285116477257133
2471	-0.006733230708980964
2472	-0.0067332307089809544
2473	-1.7799235401051032
2474	NA
2475	-0.2950570791038607
2476	-0.45470828280082215
2477	NA
2478	-0.1004695969214451
2479	NA
2480	-1.2035752059502955
2481	NA
2482	0.6580403977082262
2483	0.08189584198490246
2484	-0.2560273746629017
2485	NA
2486	-0.06603591785869116
2487	-0.33549973791807
2488	NA
2489	-0.09856428462677802
2490	-0.10046959692144516
2491	NA
2492	NA
2493	-0.33549973791807014
2494	-0.09856428462677796
2495	-0.13059215794136014
2496	-0.12579640774125508
2497	0.16635814019993525
2498	1.0130774120193597
2499	-0.2950570791038605
2500	0.06461910897159186
2501	1.0130774120193593
2502	NA
2503	NA
2504	1.0130774120193606
2505	-0.10046959692144512
2506	-0.33549973791807
2507	-0.006733230708980935
2508	-0.01032858147840174
2509	-0.055565547597667526
2510	1.0130774120193609
2511	-1.1534177020973906
2512	-0.25602737466290176
2513	-0.21598387794178175
2514	-0.10046959692144525
2515	NA
