batch	lipidName	LipidIon	CalcMz	n_qc_total	n_qc_non_na	qc_mean	qc_sd	qc_cv	qc_missing_prop	qc_sn_median	qc_rt_mean	qc_rt_sd	qc_height_mean	n_samples_total	n_samples_non_na	detect_rate	pass_n_qc	pass_mean	pass_cv	pass_sn	pass_rt	keep_for_correction
batch1	PE(14:0_20:4)	PE(14:0_20:4)+H	712.4911834700001	1	1	18592936.74	NA	NA	0	6.085169316860745	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(14:0_20:4)-H	PE(14:0_20:4)-H	710.4766305	1	1	7886817.351	NA	NA	0	1112698	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(14:0_22:6)-H	PE(14:0_22:6)-H	734.4766305	1	1	4697027.033	NA	NA	0	483162.22	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(14:1e_20:4)-H	PE(14:1e_20:4)-H	694.4817155	1	1	12579220.27	NA	NA	0	10.937500337625911	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(14:1e_22:4)-H	PE(14:1e_22:4)-H	722.5130155	1	1	8559934.192	NA	NA	0	0	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:0_16:0)	PE(16:0_16:0)+H	692.5224834700001	1	1	240168809.9	NA	NA	0	184.8353956575579	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_16:0)-H	PE(16:0_16:0)-H	690.5079305	1	1	114444712.1	NA	NA	0	10503831	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_16:1)	PE(16:0_16:1)+H	690.5068334700001	1	1	190076762.5	NA	NA	0	30.725726952496867	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_16:1)-H	PE(16:0_16:1)-H	688.4922805299999	1	1	16119682.51	NA	NA	0	818836.81	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_17:0)-H	PE(16:0_17:0)-H	704.5235805299999	1	1	46297239.69	NA	NA	0	7.227920832933551	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:0_18:1)	PE(16:0_18:1)+H	718.5381335	1	1	1923808223	NA	NA	0	48.78221852689776	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_18:1)-H	PE(16:0_18:1)-H	716.5235805299999	1	1	811613897.7	NA	NA	0	64617060	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_18:2)	PE(16:0_18:2)+H	716.5224834700001	1	1	687720512.3	NA	NA	0	95.25576366382788	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_18:2)-H	PE(16:0_18:2)-H	714.5079305	1	1	387681809.5	NA	NA	0	52.97699574369998	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_20:3)-H	PE(16:0_20:3)-H	740.5235805299999	1	1	114837454	NA	NA	0	11355008	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_20:4)	PE(16:0_20:4)+H	740.5224834700001	1	1	1753280946	NA	NA	0	31.55151484382263	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_20:4)-H	PE(16:0_20:4)-H	738.5079305	1	1	1860091281	NA	NA	0	291.16812587278105	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_22:3)-H	PE(16:0_22:3)-H	768.5548805299999	1	1	503500039.4	NA	NA	0	12.366990498769807	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_22:4)-H	PE(16:0_22:4)-H	766.5392305299999	1	1	353356274	NA	NA	0	6.646829508187824	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:0_22:5)-H	PE(16:0_22:5)-H	764.5235805299999	1	1	151795827.5	NA	NA	0	15.120605311945786	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_22:6)	PE(16:0_22:6)+H	764.5224834700001	1	1	1272246563	NA	NA	0	106.11168103664444	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0_22:6)-H	PE(16:0_22:6)-H	762.5079305	1	1	518234371.8	NA	NA	0	149.87886300494904	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0e_22:4)-H	PE(16:0e_22:4)-H	752.5599655299999	1	1	164813319.4	NA	NA	0	15929430	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0p_16:0)	PE(16:0p_16:0)+H	676.5275684700001	1	1	86983211.6	NA	NA	0	7638829	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:0p_22:6)	PE(16:0p_22:6)+H	748.5275684700001	1	1	2686498991	NA	NA	0	69.93696345410818	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1_18:1)-H	PE(16:1_18:1)-H	714.5079305	1	1	89861930.87	NA	NA	0	53.61372438775158	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1_20:4)	PE(16:1_20:4)+H	738.5068334700001	1	1	42786730.55	NA	NA	0	1.0386660287362557	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1_20:4)-H	PE(16:1_20:4)-H	736.4922805299999	1	1	15246269.54	NA	NA	0	13.948217588506342	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1_22:6)-H	PE(16:1_22:6)-H	760.4922805299999	1	1	8648865.994	NA	NA	0	0.7823614261098856	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_16:0)-H	PE(16:1e_16:0)-H	674.5130155	1	1	58344354	NA	NA	0	29.351655220891264	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_18:2)-H	PE(16:1e_18:2)-H	698.5130155	1	1	307715035.4	NA	NA	0	349.74811575487666	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_18:3)-H	PE(16:1e_18:3)-H	696.4973655299999	1	1	5579538.117	NA	NA	0	2.419431660259534	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_19:1)-H	PE(16:1e_19:1)-H	714.5443155	1	1	14421979.24	NA	NA	0	992828.56	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_20:1)-H	PE(16:1e_20:1)-H	728.5599655	1	1	203887328.2	NA	NA	0	7.756409660492223	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_20:3)-H	PE(16:1e_20:3)-H	724.5286655299999	1	1	36674065.97	NA	NA	0	3127249.25	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_20:4)	PE(16:1e_20:4)+H	724.5275684700001	1	1	100486356.8	NA	NA	0	1.4073381175460673	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_20:4)-H	PE(16:1e_20:4)-H	722.5130155	1	1	5895416185	NA	NA	0	502.989879	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_20:5)-H	PE(16:1e_20:5)-H	720.4973655299999	1	1	199369924.8	NA	NA	0	9.918785208018742	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_22:1)-H	PE(16:1e_22:1)-H	756.5912655	1	1	47634599.6	NA	NA	0	8.311283512124335	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_22:2)-H	PE(16:1e_22:2)-H	754.5756155299999	1	1	62356576.31	NA	NA	0	7.826907694186446	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_22:3)	PE(16:1e_22:3)+H	754.5745185	1	1	123804931.2	NA	NA	0	12335984	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_22:3)-H	PE(16:1e_22:3)-H	752.5599655299999	1	1	58539738.78	NA	NA	0	6367664	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_22:4)	PE(16:1e_22:4)+H	752.5588684700001	1	1	4853236004	NA	NA	0	680.3669451013615	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_22:4)-H	PE(16:1e_22:4)-H	750.5443155	1	1	2435735106	NA	NA	0	41.77966936875753	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1e_22:5)-H	PE(16:1e_22:5)-H	748.5286655299999	1	1	180582107.6	NA	NA	0	3.481046616279305	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:1e_22:6)-H	PE(16:1e_22:6)-H	746.5130155	1	1	1153678993	NA	NA	0	166.49632111266988	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(16:1p_20:4)	PE(16:1p_20:4)+H	722.5119184700001	1	1	268173922	NA	NA	0	0.8740566661548503	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(16:2e_20:4)-H	PE(16:2e_20:4)-H	720.4973655299999	1	1	20542870.28	NA	NA	0	2.8976502137379865	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(17:0)	PE(17:0)+H	482.2877334700001	1	1	64619656.66	NA	NA	0	7288297	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(17:0_18:2)-H	PE(17:0_18:2)-H	728.5235805299999	1	1	24406756.16	NA	NA	0	4.5101448005478755	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(17:0_20:4)-H	PE(17:0_20:4)-H	752.5235805299999	1	1	35048955.16	NA	NA	0	6894474	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(17:0_22:4)-H	PE(17:0_22:4)-H	780.5548805299999	1	1	35314227.58	NA	NA	0	1.5688069282119523	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(17:0_22:6)	PE(17:0_22:6)+H	778.5381335	1	1	68184730.78	NA	NA	0	6.539649543081857	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(17:0_22:6)-H	PE(17:0_22:6)-H	776.5235805299999	1	1	15646255.65	NA	NA	0	1882405.5	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_16:0)	PE(18:0_16:0)+H	720.5537834700001	1	1	184825838.6	NA	NA	0	17391842	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_16:0)-H	PE(18:0_16:0)-H	718.5392305299999	1	1	625231683	NA	NA	0	194.72154431888012	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_17:0)-H	PE(18:0_17:0)-H	732.5548805	1	1	10902143.44	NA	NA	0	1.673645199	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_18:1)	PE(18:0_18:1)+H	746.5694334700001	1	1	2549221167	NA	NA	0	414.0914845100903	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_18:1)-H	PE(18:0_18:1)-H	744.5548805	1	1	1524755829	NA	NA	0	30.79373439628449	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_18:2)	PE(18:0_18:2)+	766.5357284700001	1	1	153482386.2	NA	NA	0	0.031846862	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_18:2)-H	PE(18:0_18:2)-H	742.5392305299999	1	1	10408462.3	NA	NA	0	881507.94	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_20:1)-H	PE(18:0_20:1)-H	772.5861805	1	1	59541284.95	NA	NA	0	4765353	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_20:2)	PE(18:0_20:2)+H	772.5850834700001	1	1	299428375.1	NA	NA	0	907.1162894639842	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_20:2)-H	PE(18:0_20:2)-H	770.5705305299999	1	1	213387817.4	NA	NA	0	18456242	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_20:3)-H	PE(18:0_20:3)-H	768.5548805299999	1	1	607897036.3	NA	NA	0	224.26098600542048	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_20:4)	PE(18:0_20:4)+	790.5357284700001	1	1	142123403.7	NA	NA	0	9.279505502	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_20:4)	PE(18:0_20:4)+H	768.5537834700001	1	1	10771953187	NA	NA	0	106.0910693470697	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_20:4)-H	PE(18:0_20:4)-H	766.5392305299999	1	1	4224391628	NA	NA	0	74.25672781190097	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:2)	PE(18:0_22:2)+H	800.6163834700001	1	1	32538243.35	NA	NA	0	6.624695633613366	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_22:2)-H	PE(18:0_22:2)-H	798.6018305299999	1	1	27953784.85	NA	NA	0	7.244033924956126	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_22:3)-H	PE(18:0_22:3)-H	796.5861805	1	1	38823846.06	NA	NA	0	1.173663267	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_22:4)	PE(18:0_22:4)+	818.5670284700001	1	1	230230772	NA	NA	0	23.431337557872126	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:4)	PE(18:0_22:4)+H	796.5850834700001	1	1	4598104363	NA	NA	0	386.50631986882416	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:4)-H	PE(18:0_22:4)-H	794.5705305299999	1	1	2243485785	NA	NA	0	65.83002309386757	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:5)	PE(18:0_22:5)+	816.5513785	1	1	74989928.82	NA	NA	0	6.825281109778732	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0_22:5)	PE(18:0_22:5)+H	794.5694335	1	1	2385121446	NA	NA	0	43.11377329873996	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:5)-H	PE(18:0_22:5)-H	792.5548805299999	1	1	947024557.3	NA	NA	0	63.81987480389137	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:6)	PE(18:0_22:6)+H	792.5537834700001	1	1	2750258355	NA	NA	0	41.351204288226704	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0_22:6)-H	PE(18:0_22:6)-H	790.5392305299999	1	1	1202304458	NA	NA	0	12.781691093668304	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0e_16:0)-H	PE(18:0e_16:0)-H	704.5599655	1	1	35823327.08	NA	NA	0	2215422	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0e_18:2)-H	PE(18:0e_18:2)-H	728.5599655	1	1	20462962.92	NA	NA	0	2.2744293904655395	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0e_20:4)-H	PE(18:0e_20:4)-H	752.5599655299999	1	1	35478333.89	NA	NA	0	12.297779935188412	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0p_16:0)	PE(18:0p_16:0)+H	704.5588684700001	1	1	66012756	NA	NA	0	38.388624638950695	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0p_18:1)	PE(18:0p_18:1)+H	730.5745184700002	1	1	293539987.3	NA	NA	0	5.616246209111572	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0p_18:2)	PE(18:0p_18:2)+H	728.5588684700001	1	1	332871843.1	NA	NA	0	8.906374290922434	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:0p_20:2)	PE(18:0p_20:2)+H	756.5901684700001	1	1	127305273	NA	NA	0	62.17159775561575	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0p_20:3)	PE(18:0p_20:3)+H	754.5745185	1	1	213602909.7	NA	NA	0	10.018314844496158	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0p_20:4)	PE(18:0p_20:4)+H	752.5588684700001	1	1	81230488.02	NA	NA	0	12.185244213552478	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:0p_22:5)	PE(18:0p_22:5)+H	778.5745185	1	1	849906386.1	NA	NA	0	265.2588186985146	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_18:1)	PE(18:1_18:1)+H	744.5537834700001	1	1	1145213962	NA	NA	0	22.63336296103236	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_18:1)-H	PE(18:1_18:1)-H	742.5392305299999	1	1	484700895	NA	NA	0	61.38686015095702	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_18:2)	PE(18:1_18:2)+H	742.5381335	1	1	16898884.15	NA	NA	0	4.868179863889447	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1_18:2)-H	PE(18:1_18:2)-H	740.5235805299999	1	1	274183254.1	NA	NA	0	31.141791550927262	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_20:4)	PE(18:1_20:4)+H	766.5381335	1	1	1429223373	NA	NA	0	6.260827786199657	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1_20:4)-H	PE(18:1_20:4)-H	764.5235805299999	1	1	806096248.3	NA	NA	0	68.63578847005071	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_22:2)-H	PE(18:1_22:2)-H	796.5861805	1	1	34111478.26	NA	NA	0	0.5470930820712551	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1_22:4)-H	PE(18:1_22:4)-H	792.5548805299999	1	1	296253321.5	NA	NA	0	10.794262354640315	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_22:5)-H	PE(18:1_22:5)-H	790.5392305299999	1	1	84143825.35	NA	NA	0	3.123828842435836	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1_22:6)	PE(18:1_22:6)+H	790.5381335	1	1	793872985	NA	NA	0	38.98960726	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_22:6)-H	PE(18:1_22:6)-H	788.5235805299999	1	1	244629190.9	NA	NA	0	51.189264349866875	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1_24:0)-H	PE(18:1_24:0)-H	828.6487805	1	1	4436389.524	NA	NA	0	4.837598921583203	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1_24:1)	PE(18:1_24:1)+H	828.6476834700001	1	1	11886996.7	NA	NA	0	1.3152237170435597	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1_24:1)-H	PE(18:1_24:1)-H	826.6331305299999	1	1	10826206.62	NA	NA	0	1.2981162848434793	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1e_16:0)	PE(18:1e_16:0)+H	704.5588684700001	1	1	32027339.61	NA	NA	0	0	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1e_16:0)-H	PE(18:1e_16:0)-H	702.5443155	1	1	37992979.22	NA	NA	0	14.969954435038415	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_18:2)	PE(18:1e_18:2)+H	728.5588684700001	1	1	332871843.1	NA	NA	0	8.906374290922434	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:1e_18:2)-H	PE(18:1e_18:2)-H	726.5443155	1	1	160586520.5	NA	NA	0	12.53423214	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_20:3)-H	PE(18:1e_20:3)-H	752.5599655299999	1	1	122930639.7	NA	NA	0	10257080	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_20:4)-H	PE(18:1e_20:4)-H	750.5443155	1	1	2732287761	NA	NA	0	262.3425241151624	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_22:2)-H	PE(18:1e_22:2)-H	782.6069155299999	1	1	24146563.03	NA	NA	0	11.651040629499937	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_22:4)	PE(18:1e_22:4)+H	780.5901684700001	1	1	1503789036	NA	NA	0	30.475741201668143	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_22:4)-H	PE(18:1e_22:4)-H	778.5756155299999	1	1	947626739.2	NA	NA	0	34.72915792232225	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_22:5)-H	PE(18:1e_22:5)-H	776.5599655299999	1	1	488943961	NA	NA	0	42975288	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1e_22:6)-H	PE(18:1e_22:6)-H	774.5443155	1	1	500880835.1	NA	NA	0	315.83713378410806	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1p_16:0)	PE(18:1p_16:0)+H	702.5432185	1	1	1335415024	NA	NA	0	34.86359850863279	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1p_18:2)	PE(18:1p_18:2)+H	726.5432185	1	1	235945605.3	NA	NA	0	39.70856049686997	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:1p_22:5)	PE(18:1p_22:5)+H	776.5588684700001	1	1	1267401684	NA	NA	0	54.91549131468937	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:2_18:2)-H	PE(18:2_18:2)-H	738.5079305	1	1	14294735.64	NA	NA	0	3.316145779257748	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:2_20:4)	PE(18:2_20:4)+	786.5044284700001	1	1	11233454.81	NA	NA	0	1162704.88	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:2_20:4)-H	PE(18:2_20:4)-H	762.5079305	1	1	12366870.04	NA	NA	0	3.084991372745713	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:2_22:6)	PE(18:2_22:6)+H	788.5224834700001	1	1	100851773.5	NA	NA	0	47.753024566177665	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:2_22:6)-H	PE(18:2_22:6)-H	786.5079305	1	1	36872944.53	NA	NA	0	9.507158342	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:2e_14:0)-H	PE(18:2e_14:0)-H	672.4973655299999	1	1	22101637.78	NA	NA	0	1526053	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:2e_16:0)-H	PE(18:2e_16:0)-H	700.5286655299999	1	1	823895096.8	NA	NA	0	323.2397413154664	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
batch1	PE(18:2e_16:1)-H	PE(18:2e_16:1)-H	698.5130155	1	1	2953873.002	NA	NA	0	0	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
batch1	PE(18:2e_18:1)-H	PE(18:2e_18:1)-H	726.5443155	1	1	303931536.2	NA	NA	0	13.704971286544469	NA	NA	NA	9	9	1	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
