feature_id	lipidName	LipidIon	Class	CalcMz	n_samples_total	n_non_na_global	detect_rate_global	min_detect_rate_group	var_log	pass_global	pass_group	pass_var	keep_feature	n_batches_qc	any_keep_for_corr	qc_mean_median	qc_cv_median	qc_sn_median_median	qc_rt_sd_median
PC(12:1e_22:5) | PC(12:1e_22:5)+HCOO | 780.5185	PC(12:1e_22:5)	PC(12:1e_22:5)+HCOO	PC	780.5184955	9	9	1	1	1.1413884495664304	TRUE	TRUE	TRUE	TRUE	1	FALSE	72158007.71	NA	13.144704595496922	NA
PC(12:1e_22:6) | PC(12:1e_22:6)+H | 734.5119	PC(12:1e_22:6)	PC(12:1e_22:6)+H	PC	734.5119185	12	12	1	1	0.21393735632608665	TRUE	TRUE	TRUE	TRUE	1	FALSE	8026080.81175	0.3978971609240366	4.407535094	NA
PC(14:0_14:0) | PC(14:0_14:0)+HCOO | 722.4978	PC(14:0_14:0)	PC(14:0_14:0)+HCOO	PC	722.4977605299999	21	21	1	1	0.05154788061985137	TRUE	TRUE	TRUE	TRUE	2	FALSE	30051312.915	0.05000715004153788	1616380.4440907566	NA
PC(14:0_14:0) | PC(14:0_14:0)+Na | 700.4888	PC(14:0_14:0)	PC(14:0_14:0)+Na	PC	700.4887785	12	12	1	1	2.149724020134294	TRUE	TRUE	TRUE	TRUE	1	FALSE	15926456.375	0.8779736096698415	3.1811208234999997	0.0252256483233503
PC(14:0_18:2) | PC(14:0_18:2)+ | 752.5201	PC(14:0_18:2)	PC(14:0_18:2)+	PC	752.5200784700002	9	9	1	1	0.03318858346953528	TRUE	TRUE	TRUE	TRUE	1	FALSE	157294128.5	NA	4.513045220093593	NA
PC(14:0_18:2) | PC(14:0_18:2)+H | 730.5381	PC(14:0_18:2)	PC(14:0_18:2)+H	PC	730.5381335	12	12	1	1	0.01471446414213475	TRUE	TRUE	TRUE	TRUE	1	FALSE	70375000	0.09445816357903351	1.6068019919999998	0.01746186320719182
PC(14:0_18:2) | PC(14:0_18:2)+HCOO | 774.5291	PC(14:0_18:2)	PC(14:0_18:2)+HCOO	PC	774.5290605	9	9	1	1	0.03192069919924098	TRUE	TRUE	TRUE	TRUE	1	FALSE	285587258.5	NA	47.90112664612643	NA
PC(14:0_18:3) | PC(14:0_18:3)+HCOO | 772.5134	PC(14:0_18:3)	PC(14:0_18:3)+HCOO	PC	772.5134105	9	9	1	1	0.7191859214673618	TRUE	TRUE	TRUE	TRUE	1	FALSE	1787505.306	NA	0	NA
PC(14:0_20:3) | PC(14:0_20:3)+H | 756.5538	PC(14:0_20:3)	PC(14:0_20:3)+H	PC	756.5537835	9	9	1	1	0.19329498271091217	TRUE	TRUE	TRUE	TRUE	1	FALSE	29926798.14	NA	2.1765686772417916	NA
PC(14:0_20:4) | PC(14:0_20:4)+ | 776.5201	PC(14:0_20:4)	PC(14:0_20:4)+	PC	776.5200784700002	9	9	1	1	0.03841074683499574	TRUE	TRUE	TRUE	TRUE	1	FALSE	70764399.78	NA	7.429068108588751	NA
PC(14:0_20:4) | PC(14:0_20:4)+HCOO | 798.5291	PC(14:0_20:4)	PC(14:0_20:4)+HCOO	PC	798.5290605	21	21	1	1	0.04587432708749144	TRUE	TRUE	TRUE	TRUE	2	TRUE	153918352.2	0.18036028324651876	24.597356203420617	NA
PC(14:0_20:4) | PC(14:0_20:4)+Na | 776.5201	PC(14:0_20:4)	PC(14:0_20:4)+Na	PC	776.5200785	12	12	1	1	0.01497716231969803	TRUE	TRUE	TRUE	TRUE	1	TRUE	88325000	0.04932794897740041	13.117522825	0.0161348484137082
PC(14:0_22:4) | PC(14:0_22:4)+HCOO | 826.5604	PC(14:0_22:4)	PC(14:0_22:4)+HCOO	PC	826.5603605299999	9	9	1	1	1.056657208619619	TRUE	TRUE	TRUE	TRUE	1	FALSE	41142212.96	NA	1.3120865892732048	NA
PC(14:0_22:6) | PC(14:0_22:6)+HCOO | 822.5291	PC(14:0_22:6)	PC(14:0_22:6)+HCOO	PC	822.5290605	24	24	1	1	0.07471868540320016	TRUE	TRUE	TRUE	TRUE	2	TRUE	94512500	0.036253576575898956	16.8868631405	0.00518812747209161
PC(14:0e_20:4) | PC(14:0e_20:4)+HCOO | 784.5498	PC(14:0e_20:4)	PC(14:0e_20:4)+HCOO	PC	784.5497955299999	33	33	1	1	0.12787931468527647	TRUE	TRUE	TRUE	TRUE	3	FALSE	9295534.038	0.13427928622602803	4.141918871932647	0.01452583904633362
PC(14:1e_16:0) | PC(14:1e_16:0)+H | 690.5432	PC(14:1e_16:0)	PC(14:1e_16:0)+H	PC	690.5432185	12	12	1	1	0.2809527551561851	TRUE	TRUE	TRUE	TRUE	1	FALSE	4160631.2745	0.37959125972410646	742192.25	0.01358921140709296
PC(14:1e_18:1) | PC(14:1e_18:1)+H | 716.5589	PC(14:1e_18:1)	PC(14:1e_18:1)+H	PC	716.5588685	24	24	1	1	0.13563994293719112	TRUE	TRUE	TRUE	TRUE	2	FALSE	30587500	0.03507569160784311	3.6592305634999995	0.02368367933127411
PC(14:1e_18:2) | PC(14:1e_18:2)+H | 714.5432	PC(14:1e_18:2)	PC(14:1e_18:2)+H	PC	714.5432185	12	12	1	1	0.23341056511320152	TRUE	TRUE	TRUE	TRUE	1	TRUE	8543049.499	0.2496363282106164	940386.97	NA
PC(14:1e_20:4) | PC(14:1e_20:4)+H | 738.5432	PC(14:1e_20:4)	PC(14:1e_20:4)+H	PC	738.5432185	24	24	1	1	0.8748513785237665	TRUE	TRUE	TRUE	TRUE	2	TRUE	207937500	0.3596864928044451	13375028.158988705	0.00830160627027483
PC(14:1e_20:4) | PC(14:1e_20:4)+HCOO | 782.5341	PC(14:1e_20:4)	PC(14:1e_20:4)+HCOO	PC	782.5341455	9	9	1	1	1.0741908373170306	TRUE	TRUE	TRUE	TRUE	1	FALSE	31490852.08	NA	3148839.5	NA
PC(14:1e_22:4) | PC(14:1e_22:4)+H | 766.5745	PC(14:1e_22:4)	PC(14:1e_22:4)+H	PC	766.5745185	12	12	1	1	0.01340950896492711	TRUE	TRUE	TRUE	TRUE	1	FALSE	165750000	0.13529896585345275	3.0790559245	0.00309569593683393
PC(14:1e_22:5) | PC(14:1e_22:5)+H | 764.5589	PC(14:1e_22:5)	PC(14:1e_22:5)+H	PC	764.5588685	12	12	1	1	0.6904671126934484	TRUE	TRUE	TRUE	TRUE	1	FALSE	105375000	0.3282344250082663	1.3335260515	0.01415391583037436
PC(15:0_14:0) | PC(15:0_14:0)+HCOO | 736.5134	PC(15:0_14:0)	PC(15:0_14:0)+HCOO	PC	736.5134105	21	21	1	1	0.2013592212573075	TRUE	TRUE	TRUE	TRUE	2	TRUE	20085751.5365	0.26192984397259134	9.005392205803183	NA
PC(15:0_14:0) | PC(15:0_14:0)+Na | 714.5044	PC(15:0_14:0)	PC(15:0_14:0)+Na	PC	714.5044285	12	12	1	1	0.03418973594066251	TRUE	TRUE	TRUE	TRUE	1	TRUE	63675000	0.06552696267472889	12.116782744	0.03718758753491109
PC(15:0_16:0) | PC(15:0_16:0)+HCOO | 764.5447	PC(15:0_16:0)	PC(15:0_16:0)+HCOO	PC	764.5447105	9	9	1	1	0.03236736389093937	TRUE	TRUE	TRUE	TRUE	1	FALSE	291314281.3	NA	32066060	NA
PC(15:0_16:0) | PC(15:0_16:0)+Na | 742.5357	PC(15:0_16:0)	PC(15:0_16:0)+Na	PC	742.5357285	24	24	1	1	0.0319002709120914	TRUE	TRUE	TRUE	TRUE	2	TRUE	410500000	0.0821867523574159	94.64704177499999	0.01066145706114626
PC(15:0_16:1) | PC(15:0_16:1)+HCOO | 762.5291	PC(15:0_16:1)	PC(15:0_16:1)+HCOO	PC	762.5290605	21	21	1	1	0.28707361119601915	TRUE	TRUE	TRUE	TRUE	2	TRUE	80643113.43	0.08667918505844825	24.901079359951698	0.01062622541953002
PC(15:0_16:1) | PC(15:0_16:1)+Na | 740.5201	PC(15:0_16:1)	PC(15:0_16:1)+Na	PC	740.5200785	12	12	1	1	0.06592806284083201	TRUE	TRUE	TRUE	TRUE	1	FALSE	89025000	0.04509354737787893	4.3440790190000005	NA
PC(15:0_18:1) | PC(15:0_18:1)+H | 746.5694	PC(15:0_18:1)	PC(15:0_18:1)+H	PC	746.5694335	24	24	1	1	0.01134928545460928	TRUE	TRUE	TRUE	TRUE	2	TRUE	2612500000	0.04386933234829912	45752039.6647435	0.01642153058233783
PC(15:0_18:2) | PC(15:0_18:2)+H | 744.5538	PC(15:0_18:2)	PC(15:0_18:2)+H	PC	744.5537835	24	24	1	1	0.00594875121724667	TRUE	TRUE	FALSE	FALSE	2	TRUE	3398750000	0.03294347167340329	72750242.910034	0.00605530070819475
PC(15:0_18:2) | PC(15:0_18:2)+HCOO | 788.5447	PC(15:0_18:2)	PC(15:0_18:2)+HCOO	PC	788.5447105299999	9	9	1	1	0.01775778241142646	TRUE	TRUE	TRUE	TRUE	1	FALSE	96170438.63	NA	13.467200535201451	NA
PC(15:0_20:1) | PC(15:0_20:1)+H | 774.6007	PC(15:0_20:1)	PC(15:0_20:1)+H	PC	774.6007334700001	9	9	1	1	0.06800576588961846	TRUE	TRUE	TRUE	TRUE	1	FALSE	96598774.9	NA	8.351035367358294	NA
PC(15:0_20:2) | PC(15:0_20:2)+H | 772.5851	PC(15:0_20:2)	PC(15:0_20:2)+H	PC	772.5850835	24	24	1	1	0.02869861169768589	TRUE	TRUE	TRUE	TRUE	2	TRUE	348250000	0.04482238838008597	9.49035661025	0.00778888096369809
PC(15:0_20:3) | PC(15:0_20:3)+H | 770.5694	PC(15:0_20:3)	PC(15:0_20:3)+H	PC	770.5694335	33	33	1	1	3.142016946575346	TRUE	TRUE	TRUE	TRUE	3	TRUE	1270000000	0.0345640986515125	52000010.02532186	0.00377491721763496
PC(15:0_20:4) | PC(15:0_20:4)+H | 768.5538	PC(15:0_20:4)	PC(15:0_20:4)+H	PC	768.5537835	12	12	1	1	0.05890618950169893	TRUE	TRUE	TRUE	TRUE	1	TRUE	6672500000	0.0586135450322844	37.27188791	NA
PC(15:0_20:4) | PC(15:0_20:4)+HCOO | 812.5447	PC(15:0_20:4)	PC(15:0_20:4)+HCOO	PC	812.5447105299999	21	21	1	1	0.01567745083563206	TRUE	TRUE	TRUE	TRUE	2	TRUE	63787639.019999996	0.06666587276001361	39.373029766	0.01705627939108216
PC(15:0_22:3) | PC(15:0_22:3)+H | 798.6007	PC(15:0_22:3)	PC(15:0_22:3)+H	PC	798.6007334700001	21	21	1	1	0.05982261472349544	TRUE	TRUE	TRUE	TRUE	2	TRUE	74747719.445	0.09892597880854416	28.385652292231907	NA
PC(15:0_22:4) | PC(15:0_22:4)+H | 796.5851	PC(15:0_22:4)	PC(15:0_22:4)+H	PC	796.5850834700001	33	33	1	1	17.209921878147394	TRUE	TRUE	TRUE	TRUE	3	TRUE	2807500000	0.04320285124458857	131.29844129	0.00770281333886062
PC(15:0_22:5) | PC(15:0_22:5)+H | 794.5694	PC(15:0_22:5)	PC(15:0_22:5)+H	PC	794.5694335	33	33	1	1	0.6479504774524077	TRUE	TRUE	TRUE	TRUE	3	TRUE	1852500000	0.06093405397957695	246.10538615	0.00386221007542001
PC(15:0_22:6) | PC(15:0_22:6)+H | 792.5538	PC(15:0_22:6)	PC(15:0_22:6)+H	PC	792.5537835	12	12	1	1	0.01261743556532619	TRUE	TRUE	TRUE	TRUE	1	TRUE	2617500000	0.06794047466582134	61.54872563	0.00668331255192044
PC(15:0_22:6) | PC(15:0_22:6)+HCOO | 836.5447	PC(15:0_22:6)	PC(15:0_22:6)+HCOO	PC	836.5447105299999	9	9	1	1	0.01126584422497086	TRUE	TRUE	TRUE	TRUE	1	FALSE	13626560.57	NA	3.09994529	NA
PC(15:0_22:6) | PC(15:0_22:6)+Na | 814.5357	PC(15:0_22:6)	PC(15:0_22:6)+Na	PC	814.5357285	12	12	1	1	0.32805547213102265	TRUE	TRUE	TRUE	TRUE	1	FALSE	16200000	0.0915580060135267	3.6504851065	NA
PC(16:0_11:1) | PC(16:0_11:1)+HCOO | 706.4665	PC(16:0_11:1)	PC(16:0_11:1)+HCOO	PC	706.4664605	24	24	1	1	2.7511235709104915	TRUE	TRUE	TRUE	TRUE	2	TRUE	2515592.19275	0.14870029879702715	28334.03922410925	0.02825331838917362
PC(16:0_13:0) | PC(16:0_13:0)+H | 692.5225	PC(16:0_13:0)	PC(16:0_13:0)+H	PC	692.5224835	12	12	1	1	0.00427531288640675	TRUE	TRUE	FALSE	FALSE	1	TRUE	274000000	0.06649951517623576	42.342295199999995	0.01233896267925329
PC(16:0_14:0) | PC(16:0_14:0)+ | 728.5201	PC(16:0_14:0)	PC(16:0_14:0)+	PC	728.5200784700002	9	9	1	1	0.03496728984858201	TRUE	TRUE	TRUE	TRUE	1	FALSE	153972360.1	NA	16755915	NA
PC(16:0_14:0) | PC(16:0_14:0)+HCOO | 750.5291	PC(16:0_14:0)	PC(16:0_14:0)+HCOO	PC	750.5290605	33	33	1	1	0.10517585129104694	TRUE	TRUE	TRUE	TRUE	3	TRUE	875998470.8	0.03279857198661168	49.650432545	0.01250000000000035
PC(16:0_16:0) | PC(16:0_16:0)+ | 756.5514	PC(16:0_16:0)	PC(16:0_16:0)+	PC	756.5513785	9	9	1	1	0.5126603675874477	TRUE	TRUE	TRUE	TRUE	1	FALSE	426958288.4	NA	4.141511811126551	NA
PC(16:0_16:0) | PC(16:0_16:0)+HCOO | 778.5604	PC(16:0_16:0)	PC(16:0_16:0)+HCOO	PC	778.5603605299999	33	33	1	1	11.392460736147653	TRUE	TRUE	TRUE	TRUE	3	TRUE	5362040868	0.04584900946780825	41.17425663	0.0214689698557393
PC(16:0_16:1) | PC(16:0_16:1)+ | 754.5357	PC(16:0_16:1)	PC(16:0_16:1)+	PC	754.5357284700001	9	9	1	1	0.4264635902157054	TRUE	TRUE	TRUE	TRUE	1	FALSE	191786267.7	NA	18.88416553325121	NA
PC(16:0_16:1) | PC(16:0_16:1)+HCOO | 776.5447	PC(16:0_16:1)	PC(16:0_16:1)+HCOO	PC	776.5447105	21	21	1	1	0.03228605466397656	TRUE	TRUE	TRUE	TRUE	2	TRUE	1794168725	0.05047904692382127	59.187354174285716	NA
PC(16:0_16:1) | PC(16:0_16:1)+Na | 754.5357	PC(16:0_16:1)	PC(16:0_16:1)+Na	PC	754.5357285	12	12	1	1	0.03834813721263817	TRUE	TRUE	TRUE	TRUE	1	FALSE	909000000	0.04443318776798821	6.6396982945000005	0.0262424592343525
PC(16:0_17:0) | PC(16:0_17:0)+HCOO | 792.5760	PC(16:0_17:0)	PC(16:0_17:0)+HCOO	PC	792.5760105	33	33	1	1	0.5321484523512813	TRUE	TRUE	TRUE	TRUE	3	TRUE	94476671.96	0.09502892393771312	32.919881831	0.0111766124861991
PC(16:0_18:1) | PC(16:0_18:1)+ | 782.5670	PC(16:0_18:1)	PC(16:0_18:1)+	PC	782.5670284700001	9	9	1	1	0.02086005696565209	TRUE	TRUE	TRUE	TRUE	1	FALSE	839111505.5	NA	-0.396051093	NA
PC(16:0_18:1) | PC(16:0_18:1)+HCOO | 804.5760	PC(16:0_18:1)	PC(16:0_18:1)+HCOO	PC	804.5760105	33	33	1	1	13.389798520995509	TRUE	TRUE	TRUE	TRUE	3	TRUE	5587500000	0.08626408208580612	193.942594675	0.02644963767867818
PC(16:0_18:2) | PC(16:0_18:2)+ | 780.5514	PC(16:0_18:2)	PC(16:0_18:2)+	PC	780.5513785	9	9	1	1	0.16416089571610162	TRUE	TRUE	TRUE	TRUE	1	FALSE	1360995896	NA	56.764097858311736	NA
PC(16:0_18:2) | PC(16:0_18:2)+HCOO | 802.5604	PC(16:0_18:2)	PC(16:0_18:2)+HCOO	PC	802.5603605299999	33	33	1	1	0.03872695357240656	TRUE	TRUE	TRUE	TRUE	3	TRUE	3722500000	0.08827320266955604	242.4731985	0.01751190071541789
PC(16:0_18:3) | PC(16:0_18:3)+H | 756.5538	PC(16:0_18:3)	PC(16:0_18:3)+H	PC	756.5537835	9	9	1	1	0.04589043149248532	TRUE	TRUE	TRUE	TRUE	1	FALSE	434304131.9	NA	24.722361018212386	NA
PC(16:0_18:3) | PC(16:0_18:3)+HCOO | 800.5447	PC(16:0_18:3)	PC(16:0_18:3)+HCOO	PC	800.5447105	12	12	1	1	0.0053701296919569	TRUE	TRUE	FALSE	FALSE	1	TRUE	112750000	0.04601443434227164	34.2066610265	0.02142234036389723
PC(16:0_20:1) | PC(16:0_20:1)+ | 810.5983	PC(16:0_20:1)	PC(16:0_20:1)+	PC	810.5983284700002	9	9	1	1	1.884947798869586	TRUE	TRUE	TRUE	TRUE	1	FALSE	235986883.4	NA	-0.162107454	NA
PC(16:0_20:3) | PC(16:0_20:3)+H | 784.5851	PC(16:0_20:3)	PC(16:0_20:3)+H	PC	784.5850834700001	9	9	1	1	0.01187016780613859	TRUE	TRUE	TRUE	TRUE	1	FALSE	396836445.6	NA	8.026162464927863	NA
PC(16:0_20:3) | PC(16:0_20:3)+HCOO | 828.5760	PC(16:0_20:3)	PC(16:0_20:3)+HCOO	PC	828.5760105	21	21	1	1	0.8979516630351947	TRUE	TRUE	TRUE	TRUE	2	FALSE	736751910.65	0.6301159315682894	21459034.99145797	0.02445403852127446
PC(16:0_20:3) | PC(16:0_20:3)+Na | 806.5670	PC(16:0_20:3)	PC(16:0_20:3)+Na	PC	806.5670285	12	12	1	1	0.02517640709774305	TRUE	TRUE	TRUE	TRUE	1	TRUE	9297500000	0.02883852799795272	32.50402393	NA
PC(16:0_20:4) | PC(16:0_20:4)+ | 804.5514	PC(16:0_20:4)	PC(16:0_20:4)+	PC	804.5513785	9	9	1	1	0.03069187514110151	TRUE	TRUE	TRUE	TRUE	1	FALSE	485540451.7	NA	7.228352063919489	NA
PC(16:0_20:4) | PC(16:0_20:4)+HCOO | 826.5604	PC(16:0_20:4)	PC(16:0_20:4)+HCOO	PC	826.5603605299999	33	33	1	1	0.04398770616002284	TRUE	TRUE	TRUE	TRUE	3	TRUE	2811481720	0.05289805122406058	218.77300085	0.00457347424467083
PC(16:0_20:5) | PC(16:0_20:5)+ | 802.5357	PC(16:0_20:5)	PC(16:0_20:5)+	PC	802.5357285	9	9	1	1	0.11041487931406786	TRUE	TRUE	TRUE	TRUE	1	FALSE	59734604.62	NA	5.993665212	NA
PC(16:0_20:5) | PC(16:0_20:5)+HCOO | 824.5447	PC(16:0_20:5)	PC(16:0_20:5)+HCOO	PC	824.5447105299999	9	9	1	1	0.2615667273575576	TRUE	TRUE	TRUE	TRUE	1	FALSE	87695957.37	NA	16.03216235501896	NA
PC(16:0_20:5) | PC(16:0_20:5)+Na | 802.5357	PC(16:0_20:5)	PC(16:0_20:5)+Na	PC	802.5357285	24	24	1	1	0.04682510651869515	TRUE	TRUE	TRUE	TRUE	2	FALSE	105562500	0.0654811923358044	9.747817684249998	0.01340087061848334
PC(16:0_22:3) | PC(16:0_22:3)+HCOO | 856.6073	PC(16:0_22:3)	PC(16:0_22:3)+HCOO	PC	856.6073105299998	9	9	1	1	0.00484721779588453	TRUE	TRUE	FALSE	FALSE	1	FALSE	532777896.3	NA	19.07788575413032	NA
PC(16:0_22:4) | PC(16:0_22:4)+HCOO | 854.5917	PC(16:0_22:4)	PC(16:0_22:4)+HCOO	PC	854.5916605	33	33	1	1	0.0268188612377803	TRUE	TRUE	TRUE	TRUE	3	TRUE	670288555.1	0.03951497949611242	30.520085565	0.02466272491027629
PC(16:0_22:6) | PC(16:0_22:6)+ | 828.5514	PC(16:0_22:6)	PC(16:0_22:6)+	PC	828.5513785	9	9	1	1	0.29462806325040786	TRUE	TRUE	TRUE	TRUE	1	FALSE	144107708.3	NA	0	NA
PC(16:0_22:6) | PC(16:0_22:6)+HCOO | 850.5604	PC(16:0_22:6)	PC(16:0_22:6)+HCOO	PC	850.5603605299999	33	33	1	1	0.03089533805742418	TRUE	TRUE	TRUE	TRUE	3	TRUE	688500000	0.045122882973312184	73.27251566	0.01867261809888166
PC(16:0_24:0) | PC(16:0_24:0)+HCOO | 890.6856	PC(16:0_24:0)	PC(16:0_24:0)+HCOO	PC	890.6855605299999	9	9	1	1	0.4130562525353888	TRUE	TRUE	TRUE	TRUE	1	FALSE	8039623.218	NA	0.966727345	NA
PC(16:0_24:1) | PC(16:0_24:1)+HCOO | 888.6699	PC(16:0_24:1)	PC(16:0_24:1)+HCOO	PC	888.6699105	21	21	1	1	0.03666259223281928	TRUE	TRUE	TRUE	TRUE	2	FALSE	26644210.630000003	0.03573553346540709	4.327589110982344	0.06307336997497487
PC(16:0_24:2) | PC(16:0_24:2)+HCOO | 886.6543	PC(16:0_24:2)	PC(16:0_24:2)+HCOO	PC	886.6542605	12	12	1	1	0.02141617847481516	TRUE	TRUE	TRUE	TRUE	1	FALSE	45875000	0.06665156845072326	1.5037274545	0.0578006632026541
PC(16:0e_14:0) | PC(16:0e_14:0)+HCOO | 736.5498	PC(16:0e_14:0)	PC(16:0e_14:0)+HCOO	PC	736.5497955299999	33	33	1	1	1.5312368303996509	TRUE	TRUE	TRUE	TRUE	3	FALSE	10875000	0.36365464577244466	0.9805760415	0.0316056429560723
PC(16:0e_16:0) | PC(16:0e_16:0)+ | 742.5721	PC(16:0e_16:0)	PC(16:0e_16:0)+	PC	742.5721134700001	9	9	1	1	0.05887617304051488	TRUE	TRUE	TRUE	TRUE	1	FALSE	134648189.2	NA	18.40491156	NA
PC(16:0e_16:0) | PC(16:0e_16:0)+HCOO | 764.5811	PC(16:0e_16:0)	PC(16:0e_16:0)+HCOO	PC	764.5810955	33	33	1	1	2.9560829410787477	TRUE	TRUE	TRUE	TRUE	3	TRUE	156585668.53625	0.5532169621451677	36.1351321	0.0524237541578241
PC(16:0e_16:1) | PC(16:0e_16:1)+HCOO | 762.5654	PC(16:0e_16:1)	PC(16:0e_16:1)+HCOO	PC	762.5654455299999	21	21	1	1	2.982714745036378	TRUE	TRUE	TRUE	TRUE	2	FALSE	22686795.896875	0.6032487914693395	22.0830924025	NA
PC(16:0e_18:2) | PC(16:0e_18:2)+HCOO | 788.5811	PC(16:0e_18:2)	PC(16:0e_18:2)+HCOO	PC	788.5810955	24	24	1	1	0.04696970375225707	TRUE	TRUE	TRUE	TRUE	2	TRUE	219875000	0.07298083195988123	27.5824035125	0.02291105992019296
PC(16:0e_20:3) | PC(16:0e_20:3)+H | 770.6058	PC(16:0e_20:3)	PC(16:0e_20:3)+H	PC	770.6058184700001	9	9	1	1	1.557129860190411	TRUE	TRUE	TRUE	TRUE	1	FALSE	41336935.6	NA	0.8208913049843579	NA
PC(16:0e_20:3) | PC(16:0e_20:3)+HCOO | 814.5967	PC(16:0e_20:3)	PC(16:0e_20:3)+HCOO	PC	814.5967455	9	9	1	1	0.309431583349077	TRUE	TRUE	TRUE	TRUE	1	FALSE	2824937.927	NA	-1.623110667	NA
PC(16:0e_20:4) | PC(16:0e_20:4)+HCOO | 812.5811	PC(16:0e_20:4)	PC(16:0e_20:4)+HCOO	PC	812.5810955	33	33	1	1	0.8286971229653516	TRUE	TRUE	TRUE	TRUE	3	TRUE	403175612.5	0.3470573920334937	53.85362214	0.02407453703258636
PC(16:0e_22:2) | PC(16:0e_22:2)+HCOO | 844.6437	PC(16:0e_22:2)	PC(16:0e_22:2)+HCOO	PC	844.6436955	33	33	1	1	8.511317350591035	TRUE	TRUE	TRUE	TRUE	3	TRUE	134500000	0.07735434984139195	23.117672395	0.01337597348482164
PC(16:0e_22:3) | PC(16:0e_22:3)+HCOO | 842.6280	PC(16:0e_22:3)	PC(16:0e_22:3)+HCOO	PC	842.6280455299999	21	21	1	1	9.346784346375982	TRUE	TRUE	TRUE	TRUE	2	TRUE	19356687.5965	0.13926073802483016	10.4975499275	NA
PC(16:0e_22:4) | PC(16:0e_22:4)+HCOO | 840.6124	PC(16:0e_22:4)	PC(16:0e_22:4)+HCOO	PC	840.6123955299998	33	33	1	1	0.05209804504382571	TRUE	TRUE	TRUE	TRUE	3	TRUE	106725000	0.0665273916724312	42.28307802023701	0.02542144763777238
PC(16:0e_24:2) | PC(16:0e_24:2)+HCOO | 872.6750	PC(16:0e_24:2)	PC(16:0e_24:2)+HCOO	PC	872.6749955	21	21	1	1	1.5331271068939365	TRUE	TRUE	TRUE	TRUE	2	FALSE	6076126.7765375	0.5826281079690435	1.2732568186349742	NA
PC(16:1_14:0) | PC(16:1_14:0)+ | 726.5044	PC(16:1_14:0)	PC(16:1_14:0)+	PC	726.5044284700001	9	9	1	1	1.761818544453888	TRUE	TRUE	TRUE	TRUE	1	FALSE	240066061.2	NA	8.414957527590197	NA
PC(16:1_14:0) | PC(16:1_14:0)+HCOO | 748.5134	PC(16:1_14:0)	PC(16:1_14:0)+HCOO	PC	748.5134105	21	21	1	1	1.6623878883268144	TRUE	TRUE	TRUE	TRUE	2	FALSE	121837114.8	0.04839353789853044	3.505669797439997	0.02400520776831563
PC(16:1_14:0) | PC(16:1_14:0)+Na | 726.5044	PC(16:1_14:0)	PC(16:1_14:0)+Na	PC	726.5044285	12	12	1	1	0.06721442652479634	TRUE	TRUE	TRUE	TRUE	1	FALSE	84200000	0.04174264732571491	4.07365654	NA
PC(16:1_14:1) | PC(16:1_14:1)-CH3 | 686.4766	PC(16:1_14:1)	PC(16:1_14:1)-CH3	PC	686.4766305	12	12	1	1	0.6377186796215185	TRUE	TRUE	TRUE	TRUE	1	TRUE	12625000	0.1495016719855594	14.54111289	NA
PC(16:1_16:1) | PC(16:1_16:1)+HCOO | 774.5291	PC(16:1_16:1)	PC(16:1_16:1)+HCOO	PC	774.5290605	33	33	1	1	0.5020637354641805	TRUE	TRUE	TRUE	TRUE	3	TRUE	411465089.2	0.1099617819125147	4650.8105874	0.00888350531415739
PC(16:1_18:2) | PC(16:1_18:2)+ | 778.5357	PC(16:1_18:2)	PC(16:1_18:2)+	PC	778.5357285	9	9	1	1	1.5679558698638187	TRUE	TRUE	TRUE	TRUE	1	FALSE	2335813.665	NA	0	NA
PC(16:1_18:2) | PC(16:1_18:2)+HCOO | 800.5447	PC(16:1_18:2)	PC(16:1_18:2)+HCOO	PC	800.5447105299999	21	21	1	1	5.2444076875674055	TRUE	TRUE	TRUE	TRUE	2	TRUE	200854338.42000002	0.02986152639061548	25.83830594	0.01349999999999965
PC(16:1_18:2) | PC(16:1_18:2)-CH3 | 740.5236	PC(16:1_18:2)	PC(16:1_18:2)-CH3	PC	740.5235805	12	12	1	1	5.212429308556062	TRUE	TRUE	TRUE	TRUE	1	FALSE	49924888.09525	0.6377175223550897	3.534762473	NA
PC(16:1_18:3) | PC(16:1_18:3)+HCOO | 798.5291	PC(16:1_18:3)	PC(16:1_18:3)+HCOO	PC	798.5290605	9	9	1	1	1.0058160995685066	TRUE	TRUE	TRUE	TRUE	1	FALSE	7269709.617	NA	0	NA
PC(16:1_20:4) | PC(16:1_20:4)+ | 802.5357	PC(16:1_20:4)	PC(16:1_20:4)+	PC	802.5357285	9	9	1	1	0.4908296432152911	TRUE	TRUE	TRUE	TRUE	1	FALSE	153317276.6	NA	15.266443017297854	NA
PC(16:1_20:4) | PC(16:1_20:4)+HCOO | 824.5447	PC(16:1_20:4)	PC(16:1_20:4)+HCOO	PC	824.5447105299999	33	33	1	1	0.15093924198753078	TRUE	TRUE	TRUE	TRUE	3	TRUE	228500000	0.17446021237016196	76.356504435	0.00757187779440031
PC(16:1_22:4) | PC(16:1_22:4)+HCOO | 852.5760	PC(16:1_22:4)	PC(16:1_22:4)+HCOO	PC	852.5760105	9	9	1	1	1.1164631253076396	TRUE	TRUE	TRUE	TRUE	1	FALSE	41821647.49	NA	0	NA
