feature_id	lipidName	LipidIon	Class	CalcMz	logFC	AveExpr	t	P.Value	adj.P.Val	B	sig_FDR_0.05	sig_FDR_0.05_logFC1
PC(24:2_18:2) | PC(24:2_18:2)+HCOO | 910.6543	PC(24:2_18:2)	PC(24:2_18:2)+HCOO	PC	910.6542605	-0.122506693801517	26.59657652223864	-0.26634829831101087	0.7922459210310974	0.9476739968580714	-5.2792355599306005	FALSE	FALSE
PC(24:2_20:4) | PC(24:2_20:4)+HCOO | 934.6543	PC(24:2_20:4)	PC(24:2_20:4)+HCOO	PC	934.6542605	-0.13289094827997996	23.85447029933406	-1.1963717166096122	0.24897935095709928	0.7074449923657309	-4.6746252386599565	FALSE	FALSE
PC(26:1_16:0) | PC(26:1_16:0)+HCOO | 916.7012	PC(26:1_16:0)	PC(26:1_16:0)+HCOO	PC	916.7012105	0.3030956711352877	21.42399828413992	0.4389506517830165	0.6723106096662963	0.9043818624953361	-4.8998459509861005	FALSE	FALSE
PC(26:1_18:2) | PC(26:1_18:2)+HCOO | 940.7012	PC(26:1_18:2)	PC(26:1_18:2)+HCOO	PC	940.7012105	0.22216150510673113	22.747830713814082	1.038551330813738	0.3293802404164128	0.745313710387444	-4.6716911625951605	FALSE	FALSE
PC(26:2e) | PC(26:2e)+H | 632.4650	PC(26:2e)	PC(26:2e)+H	PC	632.4649684700001	-0.11726973459561324	22.017065790644068	-0.7021020653201075	0.5025269943435884	0.8194924779741257	-4.8185131876634	FALSE	FALSE
PC(26:4e) | PC(26:4e)+H | 628.4337	PC(26:4e)	PC(26:4e)+H	PC	628.4336685	-0.418175639364292	21.316898918348215	-2.061993310931839	0.07313160101386795	0.6589799408539474	-4.073009350050503	FALSE	FALSE
PC(28:0) | PC(28:0)+ | 700.4888	PC(28:0)	PC(28:0)+	PC	700.48877847000006	0.15568659477029248	23.90898238245711	0.9236246530046159	0.3826934495771058	0.7648364529700589	-4.726486041984687	FALSE	FALSE
PC(28:0) | PC(28:0)+H | 678.5068	PC(28:0)	PC(28:0)+H	PC	678.5068334700001	2.9882440349074266e-4	28.044953219517826	0.0026667187585988723	0.9978943110618554	0.9996912644839877	-5.307236822609985	FALSE	FALSE
PC(29:0) | PC(29:0)+H | 692.5225	PC(29:0)	PC(29:0)+H	PC	692.5224834700001	-0.030790595467196705	28.469791664025717	-0.3227758095522692	0.7496602365840921	0.9317154575456624	-5.266148207578865	FALSE	FALSE
PC(29:1) | PC(29:1)+H | 690.5068	PC(29:1)	PC(29:1)+H	PC	690.5068335	0.5143351310525643	26.82394958680522	1.464412922290525	0.181238247502779	0.6800287799011466	-4.438329973259973	FALSE	FALSE
