M	sample_left_out	beta_M_loo	beta_M_full
EphB1_integrin_caveolae_membrane_microdomain	batch3_WT_3	0.06982298680179452	0.08236529004196264
EphB1_JAK_STAT_inflammatory	batch1_KO_1	-0.6321205369119512	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch1_KO_2	-0.6652955219513838	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch1_WT_1	-0.7039605011573736	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch1_WT_2	-0.5829761694866754	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch1_WT_3	-0.6076990469121283	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_KO_1	-0.6137828769173602	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_KO_2	-0.6400922763047836	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_KO_3	-0.6969465105702404	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_KO_4	-0.6415223504899007	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_WT_1	-0.6385867548824947	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_WT_2	-0.5854189873202984	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_WT_3	-0.6049226749650691	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch2_WT_4	-0.7062299542567775	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch3_KO_1	-0.6593140616304177	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch3_KO_2	-0.5971329761442894	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch3_KO_3	-0.6410377861755949	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch3_WT_1	-0.6530210244842968	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch3_WT_2	-0.6459504875573601	-0.6406558228704714
EphB1_JAK_STAT_inflammatory	batch3_WT_3	-0.682123430280216	-0.6406558228704714
EphB1_MAPK_ERK_p38_JNK	batch1_KO_1	0.2745999213586031	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch1_KO_2	0.2973295765935067	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch1_WT_1	0.3365094956377817	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch1_WT_2	0.2588343624214752	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch1_WT_3	0.5637751292870926	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_KO_1	0.2765675887552601	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_KO_2	0.3072138775325067	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_KO_3	0.255810938591579	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_KO_4	0.3389638144078226	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_WT_1	0.27155598391558783	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_WT_2	0.31643050675404744	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_WT_3	0.1802027033527647	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch2_WT_4	0.18927992228560278	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch3_KO_1	0.30912670344409726	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch3_KO_2	0.2594142518574634	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch3_KO_3	0.35475385581787244	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch3_WT_1	0.3578863821886808	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch3_WT_2	0.3064693620740587	0.29697522434159185
EphB1_MAPK_ERK_p38_JNK	batch3_WT_3	0.22079588431687047	0.29697522434159185
EphB1_mito_stress_cell_death	batch1_KO_1	-0.37684577490776333	-0.38961651452167795
EphB1_mito_stress_cell_death	batch1_KO_2	-0.399979392762232	-0.38961651452167795
EphB1_mito_stress_cell_death	batch1_WT_1	-0.4007903102234557	-0.38961651452167795
EphB1_mito_stress_cell_death	batch1_WT_2	-0.41478086641173856	-0.38961651452167795
EphB1_mito_stress_cell_death	batch1_WT_3	-0.5737554693311736	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_KO_1	-0.3714879356965983	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_KO_2	-0.388734898471225	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_KO_3	-0.3630484116483187	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_KO_4	-0.3899130266238842	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_WT_1	-0.36795658005713505	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_WT_2	-0.3333540652576916	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_WT_3	-0.3485201593298024	-0.38961651452167795
EphB1_mito_stress_cell_death	batch2_WT_4	-0.4230096561223672	-0.38961651452167795
EphB1_mito_stress_cell_death	batch3_KO_1	-0.3983362794435578	-0.38961651452167795
EphB1_mito_stress_cell_death	batch3_KO_2	-0.33189525370582107	-0.38961651452167795
EphB1_mito_stress_cell_death	batch3_KO_3	-0.38689695294230236	-0.38961651452167795
EphB1_mito_stress_cell_death	batch3_WT_1	-0.3992251315603748	-0.38961651452167795
