M	sample_left_out	beta_M_loo	beta_M_full
EphB1_integrin_caveolae_membrane_microdomain	batch3_WT_2	-0.04418096947964617	-0.014397095757706322
EphB1_integrin_caveolae_membrane_microdomain	batch3_WT_3	0.0025645044003699737	-0.014397095757706322
EphB1_JAK_STAT_inflammatory	batch1_KO_1	0.15333353793028434	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch1_KO_2	0.15366334868887652	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch1_WT_1	0.2684225363280945	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch1_WT_2	0.042407446960611855	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch1_WT_3	0.167756840791633	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_KO_1	0.15305630855033842	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_KO_2	0.16991590095156425	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_KO_3	0.5454848248470693	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_KO_4	0.1381663293172216	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_WT_1	0.0816782416082885	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_WT_2	0.15015600627530798	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_WT_3	0.1987247860822764	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch2_WT_4	0.19336999645105377	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch3_KO_1	0.17773455426022827	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch3_KO_2	0.1906727872859236	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch3_KO_3	0.15962859669446822	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch3_WT_1	0.14841095162642856	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch3_WT_2	0.14710230061926738	0.16531551701654193
EphB1_JAK_STAT_inflammatory	batch3_WT_3	-0.06828256838351142	0.16531551701654193
EphB1_MAPK_ERK_p38_JNK	batch1_KO_1	-0.20390822316643967	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch1_KO_2	-0.21389500880727616	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch1_WT_1	-0.15197063988524576	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch1_WT_2	-0.16602825249573916	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch1_WT_3	-0.2940375141583612	-0.21556000719338805
EphB1_MAPK_ERK_p38_JNK	batch2_KO_1	-0.20800125708145537	-0.21556000719338805
