M	sample_left_out	beta_M_loo	beta_M_full
EphB1_JAK_STAT_inflammatory	batch1_KO_1	-0.4284909120549452	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch1_KO_2	-0.5022325372663252	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch1_WT_1	-0.5565210695857822	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch1_WT_2	-0.5456194916422729	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch1_WT_3	-0.5682171140873724	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_KO_1	-0.45947107288411276	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_KO_2	-0.45837827147018023	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_KO_3	-0.23410695537225637	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_KO_4	-0.49896208262543246	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_WT_1	-0.3997226403823707	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_WT_2	-0.4315723553830995	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_WT_3	-0.4594915614491042	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch2_WT_4	-0.4823565892638507	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch3_KO_1	-0.41792162547482614	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch3_KO_2	-0.4648451615447653	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch3_KO_3	-0.45379733842069536	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch3_WT_1	-0.45149440474500835	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch3_WT_2	-0.45868238340124773	-0.455652290932496
EphB1_JAK_STAT_inflammatory	batch3_WT_3	-0.2968584186324331	-0.455652290932496
EphB1_MAPK_ERK_p38_JNK	batch1_KO_1	0.6506656855824668	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch1_KO_2	0.6767285130651376	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch1_WT_1	0.6924833515991493	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch1_WT_2	0.7012659406343953	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch1_WT_3	0.6234878463331022	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_KO_1	0.6744122452806437	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_KO_2	0.6710473721065084	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_KO_3	0.5840219085011085	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_KO_4	0.6523292311475104	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_WT_1	0.6351543635699689	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_WT_2	0.6848005109852321	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_WT_3	0.7867843837929578	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch2_WT_4	0.7170923568107028	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch3_KO_1	0.636331153124066	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch3_KO_2	0.6795031668421997	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch3_KO_3	0.770389722754861	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch3_WT_1	0.7054073797606455	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch3_WT_2	0.684178189293092	0.6734282099205452
EphB1_MAPK_ERK_p38_JNK	batch3_WT_3	0.5789898364827035	0.6734282099205452
EphB1_mito_stress_cell_death	batch1_KO_1	-0.904155494493071	-0.8830819724990288
EphB1_mito_stress_cell_death	batch1_KO_2	-0.8818264844887024	-0.8830819724990288
EphB1_mito_stress_cell_death	batch1_WT_1	-0.8804271140626246	-0.8830819724990288
EphB1_mito_stress_cell_death	batch1_WT_2	-0.8748701412947377	-0.8830819724990288
EphB1_mito_stress_cell_death	batch1_WT_3	-0.861219071368392	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_KO_1	-0.8850820820335734	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_KO_2	-0.8932836934611748	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_KO_3	-0.8386436247596913	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_KO_4	-0.882311945311039	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_WT_1	-0.8539911764792028	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_WT_2	-0.8728724231464549	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_WT_3	-0.8954709943089569	-0.8830819724990288
EphB1_mito_stress_cell_death	batch2_WT_4	-0.8995576661326756	-0.8830819724990288
EphB1_mito_stress_cell_death	batch3_KO_1	-0.8575531562638472	-0.8830819724990288
EphB1_mito_stress_cell_death	batch3_KO_2	-0.9095921019900178	-0.8830819724990288
EphB1_mito_stress_cell_death	batch3_KO_3	-0.889601786631189	-0.8830819724990288
EphB1_mito_stress_cell_death	batch3_WT_1	-0.8813379515132406	-0.8830819724990288
EphB1_mito_stress_cell_death	batch3_WT_2	-0.8918804738332045	-0.8830819724990288
EphB1_mito_stress_cell_death	batch3_WT_3	-0.9222504278479268	-0.8830819724990288
EphB1_NFkB_inflammation_ROS	batch1_KO_1	-0.4160277211538264	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch1_KO_2	-0.4525953037798409	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch1_WT_1	-0.5116327715441451	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch1_WT_2	-0.49689684135835205	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch1_WT_3	-0.6375569167894672	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_KO_1	-0.42774015498449214	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_KO_2	-0.43987423007834603	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_KO_3	-0.15477707319695988	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_KO_4	-0.44887450251339134	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_WT_1	-0.37204382444875894	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_WT_2	-0.40261816723642	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_WT_3	-0.4277785363699383	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch2_WT_4	-0.448046008553848	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch3_KO_1	-0.39889564902857855	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch3_KO_2	-0.4326779167391401	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch3_KO_3	-0.43337595686796243	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch3_WT_1	-0.42551389719607097	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch3_WT_2	-0.4309752311454366	-0.4280636034547478
EphB1_NFkB_inflammation_ROS	batch3_WT_3	-0.26358434809377695	-0.4280636034547478
EphB1_PGC1_NRF_mito_biogenesis	batch1_KO_1	0.5525007458400744	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch1_KO_2	0.504531141578894	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_1	0.5029866356302675	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_2	0.548254850148617	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch1_WT_3	0.7410895438191325	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_1	0.5108808815513269	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_2	0.5212138554625058	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_3	0.36864722706105346	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_KO_4	0.4840590046656428	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_1	0.46490209132674987	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_2	0.5326816532074652	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_3	0.5121336329532914	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch2_WT_4	0.5272359368710754	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_1	0.46304760911655396	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_2	0.5363971876329772	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch3_KO_3	0.5115433877760261	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_1	0.5099082475985602	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_2	0.512640038197845	0.5113052361255204
EphB1_PGC1_NRF_mito_biogenesis	batch3_WT_3	0.3800394520167582	0.5113052361255204
EphB1_PI3K_AKT_mTOR	batch1_KO_1	0.7237028010670581	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch1_KO_2	0.7371110461701882	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch1_WT_1	0.7402805555617631	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch1_WT_2	0.7346528252075158	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch1_WT_3	0.6760829467057439	0.7510492034759582
EphB1_PI3K_AKT_mTOR	batch2_KO_1	0.7906804699152271	0.7510492034759582
